kigo,pronunciation,season
煎汁,せんじる,夏
扇子,せんす,夏
仙草,せんそう,夏
喘息煙草,ぜんそくたばこ,夏
川旦,せんたん,夏
千団子,せんだんご,夏
栴檀講,せんだんこう,夏
千団講,せんだんこう,夏
千団子祭,せんだんごまつり,夏
千団子詣,せんだんごもうで,夏
宣男草,せんだんそう,夏
栴檀の花,せんだんのはな,夏
禅庭花,ぜんていか,夏
剪刀草,せんとうそう,夏
千生茄子,せんなりなす,夏
千日紅,せんにちこう,夏
千日草,せんにちそう,夏
千日詣,せんにちもうで,夏
膳に露打つ,ぜんにつゆうつ,夏
扇風機,せんぷうき,夏
千本大念仏,せんぼんだいねんぶつ,夏
線麻,せんま,夏
添寝籠,そいねかご,夏
総一,そういち,夏
椶魚,そうぎょ,夏
蒼耳,そうじ,夏
蒼朮,そうじゅつ,夏
蒼朮を焚く,そうじゅつをたく,夏
蒼朮を焼く,そうじゅつをやく,夏
椶笋,そうじゅん,夏
艸心忌,そうしんき,夏
溲疎,そうそ,夏
宗太鰹,そうだがつお,夏
曹達水,そうだすい,夏
壮丁検査,そうちょうけんさ,夏
そうとく降し,そうとくおろし,夏
送梅雨,そうばいう,夏
象鼻虫,ぞうはなむし,夏
さうぶ酒,そうぶざけ,夏
走馬灯,そうまとう,夏
相馬野馬追,そうまのまおい,夏
相馬野馬追祭,そうまのまおいまつり,夏
索麵流す,そうめんながす,夏
索麵冷す,そうめんひやす,夏
索麵冷やす,そうめんひやす,夏
ソーダ水,そーだすい,夏
曾我どんの傘焼,そがどんのかさやき,夏
曾我の雨,そがのあめ,夏
曾我の笠焼,そがのかさやき,夏
曾我祭,そがまつり,夏
続断,ぞくだん,夏
素馨,そけい,夏
底清水,そこしみず,夏
蘇鉄の花,そてつのはな,夏
袖止,そでとめ,夏
袖無し,そでなし,夏
外寝,そとね,夏
外幟,そとのぼり,夏
岨清水,そましみず・そばしみず,夏
染帷子,そめかたびら,夏
染浴衣,そめゆかた,夏
蚕豆,そらまめ,夏
蚕豆引,そらまめひき,夏
蚕豆引く,そらまめひく,夏
田主,たあるじ,夏
大火,たいか,夏
台笠,だいがさ,夏
大旱,たいかん,夏
大黒蟻,だいこくあり,夏
大呉風草,だいごふうそう,夏
太鼓虫,たいこむし,夏
大斎日,だいさいにち,夏
大山木,たいざんぼく,夏
大盞木の花,たいさんぼくのはな,夏
泰山木の花,たいざんぼくのはな,夏
大山木の花,たいざんぼくのはな,夏
泰山木蓮,たいざんもくれん,夏
太子山,たいしやま,夏
大暑,たいしょ,夏
大暑来る,たいしょくる,夏
大暑の日,たいしょのひ,夏
大豆の花,だいずのはな,夏
大豆蒔く,だいずまく,夏
橙の花,だいだいのはな,夏
退虫の呪,たいちゅうのまじない,夏
鯛釣り星,たいつりぼし,夏
大徳寺納豆,だいとくじなっとう,夏
大花火,だいはなび,夏
大幣神事,たいへいしんじ,夏
玳琩,たいまい,夏
当麻練供養,たいまねりくよう,夏
当麻法会,たいまのほうえ,夏
当麻法事,たいまのほうじ,夏
当麻祭,たいままつり,夏
田植,たうえ,夏
田植唄,たうえうた,夏
田植笠,たうえがさ,夏
田植草,たうえぐさ,夏
田植組,たうえぐみ,夏
田植肴,たうえざかな,夏
田植酒,たうえざけ,夏
田植仕舞,たうえじまい,夏
田植定規,たうえじょうぎ,夏
田植時,たうえどき,夏
田植布子,たうえぬのこ,夏
田植花,たうえばな,夏
田植舟,たうえぶね,夏
田植女,たうえめ,夏
田植飯,たうえめし,夏
田唄,たうた,夏
田人,たうど,夏
田鰻,たうなぎ,夏
田長鳥,たおさどり,夏
田押舟,たおしぶね,夏
タオル掛,たおるがけ,夏
田搔牛,たかきうし,夏
田搔馬,たかきうま,夏
田搔く,たかく,夏
多佳子忌,たかこき,夏
高砂草,たかさごそう,夏
たかし忌,たかしき,夏
誰袖,たがそで,夏
高飛び込み,たかとびこみ,夏
鷹塒に入る,たかとやにいる,夏
高菜,たかな,夏
高嶺草,たかねぐさ,夏
高嶺塩竈,たかねしおがま,夏
高嶺撫子,たかねなでしこ,夏
鷹の巣おろす,たかのすおろす,夏
鷹の塒入,たかのとやいり,夏
鷹の塒籠,たかのとやごもり,夏
鷹羽遣ひを学ぶ,たかはづかいをまなぶ,夏
鷹羽遣ひを習ふ,たかはねづかいをならう,夏
鷹羽を習ふ,たかはねをならう,夏
多賀祭,たがまつり,夏
簟,たかむしろ,夏
田亀,たがめ,夏
滝,たき,夏
瀑,たき,夏
滝浴,たきあび,夏
滝浴び,たきあび,夏
瀑浴,たきあび,夏
抱籠,だきかご,夏
滝風,たきかぜ,夏
薪猿楽,たきぎさるがく,夏
薪納豆,たきぎなっとう,夏
薪能,たきぎのう,夏
滝行者,たきぎょうじゃ,夏
滝垢離,たきごり,夏
滝しぶき,たきしぶき,夏
滝涼し,たきすずし,夏
滝壺,たきつぼ,夏
滝殿,たきどの,夏
滝の音,たきのおと,夏
滝見,たきみ,夏
滝道,たきみち,夏
滝見茶屋,たきみぢゃや,夏
滝百合,たきゆり,夏
たぐさ月,たぐさづき,夏
田草取,たくさとり,夏
田草引く,たくさひく,夏
濯枝雨,たくしう,夏
手繰,たぐり,夏
竹植う,たけうう,夏
竹植う日,たけううひ,夏
竹植うる日,たけううるひ,夏
竹移す,たけうつす,夏
竹落葉,たけおちば,夏
岳鴉,だけがらす,夏
竹伐,たけきり,夏
竹咲く,たけさく,夏
竹島百合,たけしまゆり,夏
竹襦袢,たけじゅばん,夏
竹牀几,たけしょうぎ,夏
岳雀,たけすずめ,夏
竹簾,たけすだれ,夏
田下駄,たげた,夏
竹煮草,たけにぐさ,夏
竹の落葉,たけのおちば,夏
竹の皮,たけのかわ,夏
籜,たけのかわ,夏
竹の皮散る,たけのかわちる,夏
竹の皮脱ぐ,たけのかわぬぐ,夏
竹の子,たけのこ,夏
笋,たけのこ,夏
筍,たけのこ,夏
籜笠,たけのこがさ,夏
筍梅雨,たけのこづゆ,夏
筍黴雨,たけのこづゆ,夏
筍流し,たけのこながし,夏
筍飯,たけのこめし,夏
竹の神水,たけのたまりみず,夏
竹の花,たけのはな,夏
竹の若葉,たけのわかば,夏
竹の若緑,たけのわかみどり,夏
竹枕,たけまくら,夏
章魚,たこ,夏
蛸,たこ,夏
鮹,たこ,夏
凧合戦,たこがっせん,夏
蛸水母,たこくらげ,夏
章魚壺,たこつぼ,夏
蛸壺,たこつぼ,夏
太宰忌,だざいき,夏
山車,だし,夏
だし雲,だしぐも,夏
たぢひの花,たじひのはな,夏
糺の納涼,ただすのすずみ,夏
立葵,たちあおい,夏
立人,たちうど,夏
橘月,たちばなづき,夏
橘鳥,たちばなどり,夏
橘の衣,たちばなのころも,夏
橘の花,たちばなのはな,夏
立藤草,たちふじそう,夏
忽草,たちまちぐさ,夏
たちまち草,たちまちそう,夏
辰雄忌,たつおき,夏
立浪草,たつなみそう,夏
龍鬚,たつのひげ,夏
蓼,たで,夏
蓼売,たでうり,夏
立て絵,たてえ,夏
蓼食う虫,たでくうむし,夏
蓼酢,たです,夏
蓼摘む,たでつむ,夏
蓼の雨,たでのあめ,夏
蓼の葉,たでのは,夏
立てばんこ,たてばんこ,夏
立版古,たてばんこ,夏
蜱,だに,夏
蝨,だに,夏
壁蝨,だに,夏
谷うつぎ,たにうつぎ,夏
谷崎忌,たにざきき,夏
谷若葉,たにわかば,夏
種子無,たねなし,夏
田の草取,たのくさとり,夏
田の代搔く,たのしろかく,夏
太布,たふ,夏
田舟,たぶね,夏
だぼ沙魚,だぼはぜ,夏
だぼ鯊,だぼはぜ,夏
給ふ扇,たまうおうぎ,夏
玉柏,たまかしわ,夏
玉簪花,たまぎぼうし,夏
玉葛,たまくず,夏
玉鴫,たましぎ,夏
玉簾,たますだれ,夏
玉簾の花,たますだれのはな,夏
玉解く芭蕉,たまとくばしょう,夏
玉菜,たまな,夏
玉苗,たまなえ,夏
玉葱,たまねぎ,夏
葱頭,たまねぎ,夏
玉の汗,たまのあせ,夏
玉巻く葛,たままくくず,夏
玉ま葛,たままくず,夏
玉巻く芭蕉,たままくばしょう,夏
玉繭,たままゆ,夏
金花虫,たまむし,夏
玉虫,たまむし,夏
球馬陸,たまやすで,夏
田水沸く,たみずわく,夏
田虫送,たむしおくり,夏
田虫草,たむしそう,夏
樽神輿,たるみこし,夏
太郎次,たろうじ,夏
俵茱萸,たわらぐみ,夏
俵麦,たわらむぎ,夏
端午,たんご,夏
端午の節句,たんごのせっく,夏
炭酸水,たんさんすい,夏
楽車,だんじり,夏
楽車祭,だんじりまつり,夏
丹波太郎,たんばたろう,夏
端陽,たんよう,夏
乳草,ちぐさ,夏
竹酔日,ちくすいじつ,夏
竹席,ちくせき,夏
竹誕日,ちくたんじつ,夏
竹奴,ちくど,夏
竹夫人,ちくふじん,夏
竹婦人,ちくふじん,夏
竹迷日,ちくめいじつ,夏
竹養日,ちくようじつ,夏
児篠,ちごすず,夏
苣の薹,ちさのとう,夏
苣の花,ちさのはな,夏
千島桔梗,ちしまききょう,夏
萵苣の花,ちしゃのはな,夏
血吸蛭,ちすいびる,夏
父の日,ちちのひ,夏
縮,ちぢみ,夏
縮帷子,ちぢみかたびら,夏
縮足袋,ちぢみたび,夏
縮布,ちぢみふ,夏
縮木綿,ちぢみもめん,夏
千鳥草,ちどりそう,夏
千鳥草,ちどりそう,夏
茅海,ちぬ,夏
ちぬ釣,ちぬつり,夏
黒鯛釣,ちぬつり,夏
茅の輪,ちのわ,夏
茅の輪潜り,ちのわくぐり,夏
地麦,ちばく,夏
地膚,ちふ,夏
地文,ちぶん,夏
茅巻,ちまき,夏
粽,ちまき,夏
粽草,ちまきぐさ,夏
粽笹,ちまきざさ,夏
粽とく,ちまきとく,夏
粽解く,ちまきとく,夏
粽結う,ちまきゆう,夏
粽結ふ,ちまきゆう,夏
着釱政,ちゃくだのまつりごと,夏
着駄政,ちゃくだのまつりごと,夏
ちゃぐちゃぐ馬っこ,ちゃぐちゃぐうまっこ,夏
茶詰,ちゃつめ,夏
茶の葉捲虫,ちゃのはまき,夏
茶挽草,ちゃひきぐさ,夏
金粟蘭,ちゃらん,夏
茶蘭,ちゃらん,夏
占婆菊,ちゃんばぎく,夏
中安居,ちゅうあんご,夏
仲夏,ちゅうか,夏
中暑,ちゅうしょ,夏
中伏,ちゅうふく,夏
仲呂,ちゅうろ,夏
長嬴,ちょうえい,夏
重五,ちょうご,夏
長講会,ちょうごうえ,夏
澄江堂忌,ちょうこうどうき,夏
趙子忌,ちょうしき,夏
丁字草,ちょうじそう,夏
朝鮮朝顔,ちょうせんあさがお,夏
朝鮮菊,ちょうせんぎく,夏
提灯花,ちょうちんばな,夏
提灯鉾,ちょうちんほこ,夏
提灯祭,ちょうちんまつり,夏
徴兵検査,ちょうへいけんさ,夏
長命菜,ちょうめいさい,夏
長命縷,ちょうめいる,夏
跳躍台,ちょうやくだい,夏
朝露草,ちょうろそう,夏
草石蚕,ちょろぎ,夏
甘露子,ちょろぎ,夏
散し鮓,ちらしずし,夏
ちらし鮨,ちらしずし,夏
散松葉,ちりまつば,夏
散蓮華,ちりれんげ,夏
散る蛍,ちるほたる,夏
珍珠菜,ちんしゅさい,夏
梅雨入り,ついり,夏
墜栗花穴,ついりあな,夏
墜栗花雨,ついりあめ,夏
ついり曇,ついりぐもり,夏
杖突蝦,つえつきえび,夏
杖突虫,つえつきむし,夏
栂桜,つがざくら,夏
労れ鵜,つかれう,夏
月涼し,つきすずし,夏
月次祭,つきなみのまつり,夏
月鉾,つきほこ,夏
月見ず月,つきみずつき,夏
月見草,つきみそう・つきみぐさ,夏
佃島住吉祭,つくだじますみよしまつり,夏
佃祭,つくだまつり,夏
衝羽根朝顔,つくばねあさがお,夏
衝羽根草の花,つくばねそうのはな,夏
突羽根の花,つくばねのはな,夏
筑摩鍋,つくまなべ,夏
筑摩祭,つくままつり,夏
作り雨,つくりあめ,夏
作り滝,つくりだき,夏
漬瓜,つけうり,夏
黄楊落葉,つげおちば,夏
附帯,つけおび,夏
提帯,つけおび,夏
辻が花,つじがはな,夏
津島天王祭,つしまてんのうまつり,夏
津島笛,つしまぶえ,夏
津島祭,つしままつり,夏
蔦青し,つたあおし,夏
蔦青葉,つたあおば,夏
蔦茂る,つたしげる,夏
蔦の若葉,つたのわかば,夏
蔦若葉,つたわかば,夏
土かぶり,つちかぶり,夏
土針,つちばり,夏
王孫,つちばり,夏
恙病,つつが,夏
恙虫病,つつがむしびょう,夏
筒粽,つつちまき,夏
筒鳥,つつどり,夏
葛籠葛,つづらかずら,夏
葛藤,つづらふじ,夏
黄麻,つなそ,夏
椿挿す,つばきさす,夏
津走,つばす,夏
茅花流し,つばなながし,夏
燕の子,つばめのこ,夏
都万麻,つまま,夏
積石,つみいし,夏
爪切草,つめきりそう,夏
梅雨,つゆ・ばいう,夏
梅雨あがり,つゆあがり,夏
梅雨あがる,つゆあがる,夏
梅雨明,つゆあけ,夏
梅雨穴,つゆあな,夏
梅雨入,つゆいり,夏
梅雨かいず,つゆかいず,夏
梅雨雷,つゆかみなり,夏
梅雨菌,つゆきのこ,夏
梅雨雲,つゆぐも,夏
梅雨雲,つゆぐもり,夏
梅雨曇,つゆぐもり,夏
梅雨寒,つゆさむ,夏
梅雨寒し,つゆさむし,夏
梅雨じめり,つゆじめり,夏
梅雨空,つゆぞら,夏
梅雨茸,つゆだけ,夏
梅雨出水,つゆでみず,夏
梅雨時,つゆどき,夏
梅雨鯰,つゆなまず,夏
梅雨に入る,つゆにはいる,夏
つゆの明,つゆのあけ,夏
梅雨のあと,つゆのあと,夏
梅雨の後,つゆのあと,夏
梅雨の入り,つゆのいり,夏
梅雨の茸,つゆのきのこ,夏
梅雨の雲,つゆのくも,夏
梅雨の気配,つゆのけはい,夏
梅雨の空,つゆのそら,夏
梅雨の蝶,つゆのちょう,夏
梅雨の月,つゆのつき,夏
梅雨の走り,つゆのはしり,夏
梅雨の晴,つゆのはれ,夏
梅雨の星,つゆのほし,夏
梅雨の山,つゆのやま,夏
梅雨の雷,つゆのらい,夏
梅雨はじまる,つゆはじまる,夏
梅雨晴る,つゆばる,夏
梅雨晴,つゆばれ,夏
梅雨晴間,つゆはれま,夏
梅雨冷,つゆびえ,夏
梅雨めく,つゆめく,夏
梅雨やませ,つゆやませ,夏
梅雨闇,つゆやみ,夏
釣浮草,つりうきそう,夏
釣鐘草,つりがねそう,夏
釣忍,つりしのぶ,夏
釣荵,つりしのぶ,夏
吊忍,つりしのぶ,夏
吊荵,つりしのぶ,夏
釣床,つりどこ,夏
釣殿,つりどの,夏
釣堀,つりぼり,夏
つる葵,つるあおい,夏
蔓梅擬の花,つるうめもどきのはな,夏
鶴岡天満宮祭,つるおかてんまんぐうさい,夏
蔓忍,つるしのぶ,夏
蔓手毱,つるでまり,夏
蔓菜,つるな,夏
蕃杏,つるな,夏
橡,つるばみ,夏
釣瓶鮓,つるべずし,夏
蔓細千成,つるぼそせんなり,夏
絃召,つるめそ,夏
連鷺草,つれさぎそう,夏
津和野の鷺舞,つわののさぎまい,夏
定家葛の花,ていかかずらのはな,夏
梯姑,でいこ,夏
梯梧,でいご,夏
手形千鳥,てがたちどり,夏
適齢,てきれい,夏
手番,てつがい,夏
手結,てつがい,夏
藋芄蘭,てつがんらん,夏
鉄線,てっせん,夏
鉄線花,てっせんか,夏
鉄線蓮,てっせんばす,夏
鉄砲虫,てっぽうむし,夏
鉄砲百合,てっぽうゆり,夏
手長蝦,てながえび,夏
手巾帯,てぬぐいおび,夏
手花火,てはなび,夏
手鞠の花,てまりのはな,夏
粉団花,てまりばな,夏
手毬花,てまりばな,夏
繡毬花,てまりばな,夏
出水,でみず,夏
出水川,でみずがわ,夏
出目金,でめきん,夏
手安天神祭,てやすのてんじんまつり,夏
寺清水,てらしみず,夏
寺納豆,てらなっとう,夏
寺若葉,てらわかば,夏
出羽三山祭,でわさんざんまつり,夏
天蓋花,てんがいばな,夏
天蓋百合,てんがいゆり,夏
田皁角,でんかっかく,夏
天瓜粉,てんかふん,夏
天花粉,てんかふん,夏
天下祭,てんかまつり,夏
伝教会,でんぎょうえ,夏
伝教大師忌,でんぎょうだいしき,夏
電気冷蔵庫,でんきれいぞうこ,夏
天草,てんぐさ,夏
天草取,てんぐさとり,夏
天花菜取る,てんぐさとる,夏
天草取る,てんぐさとる,夏
天草干す,てんぐさほす,夏
天貺の節,てんげいのせつ,夏
天使魚,てんしぎょ・てんしうお,夏
天竺葵,てんじくあおい,夏
天竺牡丹,てんじくぼたん,夏
天子鏡,てんしのかがみ,夏
纏枝牡丹,てんしぼたん,夏
転子蓮,てんしれん,夏
天師を画く,てんしをえがく,夏
天神祭,てんじんまつり,夏
田水引く,でんすいひく,夏
天仙果,てんせんか,夏
天台礼拝講,てんだいらいはいこう,夏
でんでん虫,でんでんむし,夏
天幕,てんと,夏
天頭花,てんとうばな,夏
天道虫,てんとうむし,夏
瓢虫,てんとうむし,夏
てんと花,てんとばな,夏
天人魚,てんにんうお,夏
天王祭,てんのうまつり,夏
天の梅,てんのうめ,夏
天梅,てんばい,夏
電波記念日,でんぱきねんび,夏
電波の日,でんぱのひ,夏
天幕生活,てんまくせいかつ,夏
天幕村,てんまくむら,夏
天満の御祓,てんまのおはらい,夏
天満御祓,てんまのおはらい,夏
天満祭,てんままつり,夏
天門冬の花,てんもんどうのはな,夏
戸開け,とあけ,夏
投網,とあみ,夏
杜宇,とう,夏
唐藺,とうい,夏
籐椅子,とういす,夏
桃印符,とういんふ,夏
灯蛾,とうが・ひが,夏
唐辛子の花,とうがらしのはな,夏
蕃椒の花,とうがらしのはな,夏
道灌草,どうかんそう,夏
当帰,とうき,夏
唐黍の花,とうきびのはな,夏
闘牛,とうぎゅう,夏
闘魚,とうぎょ,夏
東京優駿競走,とうきょうゆうしゅんきょうそう,夏
唐桐,とうぎり,夏
唐茱萸,とうぐみ,夏
透谷忌,とうこくき,夏
唐牛蒡,とうごぼう,夏
陶磁枕,とうじちん,夏
とうしみ蜻蛉,とうしみとんぼ,夏
唐椶櫚,とうしゅろ,夏
東照宮祭,とうしょうぐうさい,夏
唐菖蒲,とうしょうぶ,夏
灯心草,とうしんぐさ,夏
灯心蜻蛉,とうしんとんぼ,夏
とうすみ蜻蛉,とうすみとんぼ,夏
闘草,とうそう,夏
陶枕,とうちん,夏
道頓忌,どうとんき,夏
とうなすの花,とうなすのはな,夏
籐寝椅子,とうねいす,夏
湯餅を進む,とうへいをすすむ,夏
桐麻,どうま,夏
籐枕,とうまくら,夏
道明寺,どうみょうじ,夏
籐筵,とうむしろ,夏
玉蜀黍の花,とうもろこしのはな,夏
闘羊花,とうようか,夏
闘陽花,とうようか,夏
桃葉紅,とうようこう,夏
桃葉湯,とうようとう,夏
蟷螂生る,とうろううまる・かまきりうまる,夏
蟷螂の子,とうろうのこ,夏
十日詣,とおかまいり,夏
通し鴨,とおしがも,夏
通し矢,とおしや,夏
とがへる鷹,とがえるたか,夏
蜥蜴,とかげ,夏
鴇草,ときそう,夏
時の記念日,ときのきねんび,夏
時の日,ときのひ,夏
渡御,とぎょ,夏
渡御祭,とぎょさい,夏
常磐木落葉,ときわぎおちば,夏
常磐木の落葉,ときわぎのおちば,夏
常磐木蓮,ときわもくれん,夏
毒空木の花,どくうつぎのはな,夏
毒蛾,どくが,夏
毒消,どくけし,夏
毒消売,どくけしうり,夏
木賊山,とくさやま,夏
蕺菜,どくだみ,夏
蕺菜の花,どくだみのはな,夏
毒流し,どくながし,夏
毒瓶,どくびん,夏
独立祭,どくりつさい,夏
時計草,とけいそう,夏
床虱,とこじらみ,夏
床蝨,とこじらみ,夏
得鳥羽月,とことばのつき,夏
常夏,とこなつ,夏
常夏月,とこなつづき,夏
常世花,とこよばな,夏
心太,ところてん,夏
心天,ところてん,夏
石花菜,ところてん,夏
ところてん草,ところてんぐさ,夏
心太草取る,ところてんぐさとる,夏
心太突き,ところてんつき,夏
登山,とざん,夏
登山馬,とざんうま,夏
登山笠,とざんがさ,夏
登山口,とざんぐち,夏
登山小屋,とざんごや,夏
登山地図,とざんちず,夏
登山杖,とざんづえ,夏
登山電車,とざんでんしゃ,夏
登山帽,とざんぼう,夏
登山宿,とざんやど,夏
泥鰌汁,どじょうじる,夏
泥鰌鍋,どじょうなべ,夏
どぜう鍋,どじょうなべ,夏
鱒鍋,どじょうなべ,夏
とちの木の花,とちのきのはな,夏
栃の花,とちのはな,夏
橡の花,とちのはな,夏
独歩忌,どっぽき,夏
土手涼み,どてすずみ,夏
土塔会,どとうえ,夏
土塔祭,どとうさい,夏
飛板飛び込み,とびいたとびこみ,夏
飛魚,とびうお,夏
飛び込み,とびこみ,夏
飛び込み台,とびこみだい,夏
飛込台,とびこみだい,夏
鳶頭蜈蚣,とびずむかで,夏
とびの魚,とびのうお,夏
鳶馬陸,とびやすで,夏
とびらぎの花,とびらぎのはな,夏
土壜割,どびんわり,夏
飛ぶ蛍,とぶほたる,夏
海桐の花,とべらのはな,夏
燃草,とぼしぐさ,夏
蕃茄,とまと・ばんか,夏
とまり鮎,とまりあゆ,夏
とまり筍,とまりたけのこ,夏
留草,とめくさ,夏
照射,ともし,夏
照射する,ともしする,夏
鳥屋籠,とやごもり,夏
塒鷹,とやだか,夏
塒へ入る鷹,とやへいるたか,夏
土用,どよう,夏
土蛹,どよう,夏
土用あい,どようあい,夏
土用明,どようあけ,夏
土用入,どよういり,夏
土用丑の日の鰻,どよううしのひのうなぎ,夏
土用鰻,どよううなぎ,夏
土用灸,どようきゅう,夏
土用東風,どようごち,夏
土用三郎,どようさぶろう,夏
土用蜆,どようしじみ,夏
土用芝居,どようしばい,夏
土用四郎,どようしろう,夏
土用次郎,どようじろう,夏
土用太郎,どようたろう,夏
土用中,どようなか,夏
土用凪,どようなぎ,夏
土用波,どようなみ,夏
土用浪,どようなみ,夏
土用の波,どようのなみ,夏
土用の芽,どようのめ,夏
土用藤,どようふじ,夏
土用干,どようぼし,夏
土用前,どようまえ,夏
土用見舞,どようみまい,夏
土用芽,どようめ,夏
土用艾,どようもぐさ,夏
土用餅,どようもち,夏
虎が雨,とらがあめ,夏
虎が涙,とらがなみだ,夏
虎が涙雨,とらがなみだあめ,夏
虎鱚,とらぎす,夏
虎鶫,とらつぐみ,夏
虎尾草,とらのお,夏
虎の耳,とらのみみ,夏
虎斑天牛,とらふかみきり,夏
杜蘭,とらん,夏
鳥巣立つ,とりすだつ,夏
鳥の換羽,とりのかえば,夏
鳥の巣立,とりのすだち,夏
鳥の日,とりのひ,夏
鶏鉾,とりほこ,夏
鳥黐搗く,とりもちつく,夏
泥脚蟹,どろあしがに,夏
黄蜀葵,とろろあおい・おうしょっき,夏
どんぐりの木,どんぐりのき,夏
団栗の木,どんぐりのき,夏
緞子反,どんすがえし,夏
どんどこ舟,どんどこぶね,夏
蜻蛉生る,とんぼうまる,夏
蜻蛉の子,とんぼのこ,夏
菜瓜,なうり,夏
苗市,なえいち,夏
苗打ち,なえうち,夏
苗売,なえうり,夏
苗籠,なえかご,夏
苗配,なえくばり,夏
苗配り,なえくばり,夏
苗取,なえとり,夏
苗運,なえはこび,夏
苗運び,なえはこび,夏
苗舟,なえぶね,夏
苗まわし,なえまわし,夏
苗持子供,なえもちこども,夏
長生草,ながいきそう,夏
長岡川開き,ながおかかわびらき,夏
ながし雨,ながしあめ,夏
ながし南風,ながしはえ,夏
長瀬風,ながせかぜ,夏
長瀬気,ながせげ,夏
長茄子,ながなす,夏
長辛螺,ながにし,夏
中膨鰺,なかぶくらあじ,夏
霖雨斎み,ながめいみ,夏
中山祭,なかやままつり,夏
菜殻,ながら,夏
菜殻焚く,ながらたく,夏
菜殻火,ながらび,夏
薙刀香薷,なぎなたこうじゅ,夏
長刀ほおずき,なぎなたほおずき,夏
長刀ほほづき,なぎなたほおずき,夏
長刀鉾,なぎなたぼこ,夏
長刀祭,なぎなたまつり,夏
無物草,なきものぐさ,夏
鳴く蚊,なくか,夏
夏越,なごし,夏
名越の神楽,なごしのかぐら,夏
名越の祓,なごしのはらえ,夏
名古屋場所,なごやばしょ,夏
名護蘭,なごらん,夏
梨瓜,なしうり,夏
無根草,なしねぐさ,夏
なしやり草,なしやりそう,夏
茄子植う,なすうう,夏
茄子汁,なすじる,夏
茄子漬くる,なすつくる,夏
茄子漬,なすづけ,夏
茄子漬ける,なすつける,夏
茄子苗,なすなえ,夏
茄子苗植う,なすなえうう,夏
茄子の鴫焼,なすのしぎやき,夏
茄子の花,なすのはな,夏
茄子畑,なすばたけ,夏
茄子,なすび・なす,夏
なすび漬,なすびづけ,夏
茄子田楽,なすびでんがく,夏
菜種打つ,なたねうつ,夏
菜種殻,なたねがら,夏
菜種刈,なたねかり,夏
菜種刈る,なたねかる,夏
菜種焚く,なたねたく,夏
菜種干す,なたねほす,夏
刀豆の花,なたまめのはな,夏
那智火祭,なちひまつり,夏
夏,なつ,夏
夏茜,なつあかね,夏
夏暁,なつあけ,夏
夏朝顔,なつあさがお,夏
夏浅し,なつあさし,夏
夏朝日,なつあさひ,夏
夏薊,なつあざみ,夏
夏嵐,なつあらし,夏
夏鶯,なつうぐいす,夏
夏海,なつうみ,夏
夏梅,なつうめ,夏
夏衿,なつえり,夏
夏襟,なつえり,夏
夏惜しむ,なつおしむ,夏
夏帯,なつおび,夏
夏終る,なつおわる,夏
夏蛙,なつがえる,夏
夏神楽,なつかぐら,夏
夏陰,なつかげ,夏
夏掛,なつがけ,夏
夏かけて,なつかけて,夏
夏霞,なつがすみ,夏
夏風,なつかぜ,夏
夏風邪,なつかぜ,夏
夏合羽,なつがっぱ,夏
夏蕪,なつかぶ・なつかぶら,夏
夏鴨,なつがも,夏
夏枯,なつがれ,夏
夏川,なつがわ,夏
夏河原,なつがわら,夏
夏木,なつき,夏
夏著,なつぎ,夏
夏着,なつぎ,夏
夏菊,なつぎく,夏
夏兆す,なつきざす,夏
夏狂言,なつきょうげん,夏
夏切,なつきり,夏
夏霧,なつぎり,夏
夏切茶,なつぎりちゃ,夏
夏切壺,なつぎりつぼ,夏
夏切の茶,なつぎりのちゃ,夏
夏草,なつくさ,夏
夏草茂る,なつくさしげる,夏
夏茱萸,なつぐみ,夏
夏雲,なつぐも,夏
夏来る,なつくる,夏
夏ぐれ,なつぐれ,夏
夏桑,なつぐわ,夏
夏景色,なつげしき,夏
夏蚕,なつご,夏
夏洋傘,なつこうもりがさ,夏
夏氷,なつごおり,夏
夏木陰,なつこかげ,夏
夏木蔭,なつこかげ,夏
夏木立,なつこだち,夏
夏蚕の糸,なつごのいと,夏
夏衣,なつごろも・なつぎぬ,夏
夏肴,なつさかな,夏
夏魚,なつさかな,夏
夏旺ん,なつさかん,夏
夏桜,なつざくら,夏
夏座敷,なつざしき,夏
夏さぶ,なつさぶ,夏
夏座布団,なつざぶとん,夏
夏寒し,なつさむし,夏
夏雨,なつさめ,夏
夏路,なつじ,夏
夏潮,なつじお,夏
夏芝,なつしば,夏
夏芝居,なつしばい,夏
夏シャツ,なつしゃつ,夏
夏襦袢,なつじゅばん,夏
夏水仙,なつずいせん,夏
夏スキー,なつすきー,夏
夏過ぎて,なつすぎて,夏
夏頭巾,なつずきん,夏
夏麻引,なつそひき,夏
夏麻引く,なつそひく,夏
夏ぞ隔たる,なつぞへだたる,夏
夏空,なつぞら,夏
夏橙,なつだい,夏
夏大根,なつだいこん,夏
夏橙,なつだいだい,夏
夏闌,なつたけなわ,夏
夏立つ,なつたつ,夏
夏足袋,なつたび,夏
夏茶の湯,なつちゃのゆ,夏
夏茶碗,なつぢゃわん,夏
夏蝶,なつちょう,夏
夏尽く,なつつく,夏
夏蔦,なつつた,夏
夏椿,なつつばき,夏
夏椿の花,なつつばきのはな,夏
夏燕,なつつばめ,夏
夏手套,なつてぶくろ,夏
