kigo,pronunciation,season
歳暮祝,せいぼいわい,冬
歳暮売出,せいぼうりだし,冬
歳暮返し,せいぼがえし,冬
歳暮の祝,せいぼのいわい,冬
歳暮の礼,せいぼのれい,冬
誓文払,せいもんばらい,冬
誓文祓,せいもんばらい,冬
聖夜,せいや,冬
聖ヨハネ祭,せいよはねさい,冬
聖ヨハネの祝い日,せいよはねのいわいび,冬
聖ヨハネの日,せいよはねのひ,冬
咳,せき,冬
積雪,せきせつ,冬
節季候,せきぞろ・せっきぞろ,冬
石炭,せきたん・いしずみ,冬
石炭ストーブ,せきたんすとーぶ,冬
石鼎忌,せきていき,冬
惜年,せきねん,冬
石油ストーブ,せきゆすとーぶ,冬
咳く,せく,冬
列卒,せこ,冬
勢子,せこ,冬
節木樵,せちぎこり,冬
節米,せちごめ,冬
節分,せちぶ,冬
節料,せちりょう,冬
節料米,せちりょうまい,冬
節料物,せちりょうもの,冬
雪意,せつい,冬
雪華,せっか,冬
節替り,せつがわり,冬
節季,せっき,冬
節季市,せっきいち,冬
節季仕舞,せっきじまい,冬
雪原,せつげん,冬
節東風,せつごち,冬
雪後の天,せつごのてん,冬
雪山の鳥,せつざんのとり,冬
雪上車,せつじょうしゃ,冬
雪像,せつぞう,冬
雪像展,せつぞうてん,冬
雪中花,せっちゅうか,冬
雪庇,せっぴ,冬
節分,せつぶん,冬
節分籠,せつぶんごもり,冬
節分詣,せつぶんもうで,冬
雪壁,せっぺき,冬
雪片,せっぺん,冬
雪盲,せつもう,冬
雪嶺,せつれい,冬
背蒲団,せなぶとん,冬
背美鯨,せみくじら,冬
蟬氷,せみごおり,冬
芹鍋,せりなべ,冬
芹焼,せりやき,冬
塘萵,せるりー,冬
顓頊,せんぎょく,冬
せん切,せんぎり,冬
千歳,せんざい,冬
千住葱,せんじゅねぎ,冬
千枚漬,せんまいづけ,冬
千両,せんりょう,冬
仙蓼,せんりょう,冬
千六本,せんろっぽん,冬
宗鑑忌,そうかんき,冬
草城忌,そうじょうき,冬
雑炊,ぞうすい,冬
漱石忌,そうせきき,冬
早梅,そうばい,冬
双盤十夜,そうばんじゅうや,冬
巣林忌,そうりんき,冬
巣林子忌,そうりんしき,冬
足温器,そくおんき,冬
底冷え,そこびえ,冬
袖黒鶴,そでぐろづる,冬
袖頭巾,そでずきん,冬
袖無胴着,そでなしどうぎ,冬
袖無羽織,そでなしばおり,冬
袖の時雨,そでのしぐれ,冬
園韓神祭,そのからかみのまつり,冬
蕎麦搔餅,そばかいもち,冬
蕎麦搔,そばがき,冬
蕎麦刈,そばかり,冬
蕎麦干す,そばほす,冬
蕎麦湯,そばゆ,冬
粗氷,そひょう,冬
そめの年取り,そめのとしとり,冬
雪舟,そり,冬
雪車,そり,冬
雪橇,そり,冬
橇,そり,冬
橇歌,そりうた,冬
橇の鈴,そりのすず,冬
橇の宿,そりのやど,冬
橇酔,そりよい,冬
大火,たいか,冬
大学芋,だいがくいも,冬
大寒,だいかん,冬
大根市,だいこいち,冬
待降節,たいこうせつ,冬
大根売,だいこうり,冬
大根おろし,だいこおろし,冬
大黒頭巾,だいこくずきん,冬
大黒祭,だいこくまつり,冬
大根汁,だいこじる,冬
大根焚,だいこたき,冬
だいこ引,だいこひき,冬
だいこ引き,だいこひき,冬
太鼓焼,たいこやき,冬
蘿蔔,だいこん,冬
大根,だいこん・おおね,冬
大根洗,だいこんあらい,冬
大根洗う,だいこんあらう,冬
大根洗ふ,だいこんあらう,冬
大根馬,だいこんうま,冬
大根配,だいこんくばり,冬
大根車,だいこんぐるま,冬
大根漬,だいこんづけ,冬
大根漬ける,だいこんつける,冬
大根時,だいこんどき,冬
大根畑,だいこんばたけ,冬
大根引,だいこんひき,冬
大根引く,だいこんひく,冬
大根舟,だいこんぶね,冬
大根干す,だいこんほす,冬
大蜡,たいさ,冬
大師粥,だいしがゆ,冬
大師講,だいしこう,冬
待春,たいしゅん,冬
大正天皇祭,たいしょうてんのうさい,冬
大神宮札配,だいじんぐうふだくばり,冬
大雪,たいせつ,冬
大膳,だいぜん,冬
橙,だいだい,冬
大地凍つ,だいちいつ,冬
鯛ちり,たいちり,冬
大灯忌,だいとうき,冬
大灯国師忌,だいとうこくしき,冬
大徳寺開山忌,だいとくじかいさんき,冬
体菜,たいな,冬
当麻祭,たいままつり,冬
鯛味噌,たいみそ,冬
鯛焼,たいやき,冬
鯛焼屋,たいやきや,冬
平貝,たいらがい,冬
玉珧,たいらぎ,冬
大呂,たいろ,冬
鷹,たか,冬
高足,たかあし,冬
鷹狩,たかがり,冬
鷹師,たかし,冬
鷹匠,たかじょう,冬
鷹鞲,たかたすき,冬
鷹攤,たかなぶり,冬
鷹野,たかの,冬
鷹の鈴,たかのすず,冬
鷹槊,たかほこ,冬
宝船敷く,たからぶねしく,冬
鷹猟,たかりょう,冬
鷹渡る,たかわたる,冬
滝涸る,たきかる,冬
滝涸るる,たきかるる,冬
滝凍る,たきこおる,冬
焚火,たきび,冬
焚火跡,たきびあと,冬
沢庵大根,たくあんだいこ,冬
沢庵漬く,たくあんつく,冬
沢庵漬,たくあんづけ,冬
沢庵漬製す,たくあんづけせいす,冬
田口菜,たぐちな,冬
巧婦鳥,たくみどり,冬
竹馬,たけうま,冬
田鳧,たげり,冬
たご蛙,たごがえる,冬
蛸十夜,たこじゅうや,冬
畳替,たたみがえ,冬
踏鞴祭,たたらまつり,冬
立忍,たちしのぶ,冬
立氷,たちひ,冬
裁着,たっつけ,冬
竹瓮,たつべ,冬
炭団,たどん,冬
炭団玉,たどんだま,冬
炭団法師,たどんぼうし,冬
炭団干す,たどんほす,冬
渓涸る,たにかる,冬
狸,たぬき,冬
狸狩,たぬきがり,冬
狸汁,たぬきじる,冬
狸罠,たぬきわな,冬
たば風,たばかぜ,冬
足袋,たび,冬
足袋洗う,たびあらう,冬
足袋干す,たびほす,冬
だぼ鱚,だぼぎす,冬
玉霰,たまあられ,冬
たま風,たまかぜ,冬
玉栗,たまぐり,冬
卵酒,たまござけ,冬
玉子酒,たまござけ,冬
卵雑炊,たまごぞうすい,冬
玉珊瑚,たまさんご,冬
鎮魂祭,たましずめまつり・ちんこんさい,冬
だまつこ鍋,だまっこなべ,冬
玉割,たまわり,冬
袂の時雨,たもとのしぐれ,冬
雪魚,たら,冬
鱈,たら,冬
鱈網,たらあみ,冬
鱈子,たらこ,冬
鱈汁,たらじる,冬
鱈雑炊,たらぞうすい,冬
鱈ちり,たらちり,冬
鱈場,たらば,冬
多羅波蟹,たらばがに,冬
鱈場蟹,たらばがに,冬
鱈船,たらぶね,冬
垂氷,たるひ,冬
垂冰,たるひ,冬
達磨をこぜ,だるまおこぜ,冬
達磨忌,だるまき,冬
俵編む,たわらあむ,冬
俵子,たわらご,冬
儺を追ふ,だをおう,冬
短景,たんけい,冬
短日,たんじつ,冬
丹前,たんぜん,冬
丹頂,たんちょう,冬
緞通,だんつう,冬
暖冬,だんとう,冬
探梅,たんばい,冬
探梅行,たんばいこう,冬
丹波出雲社祭,たんばいずもしゃまつり,冬
湯婆,たんぽ・ゆたんぽ,冬
暖房,だんぼう,冬
煖房,だんぼう,冬
暖房車,だんぼうしゃ,冬
暖炉,だんろ,冬
煖炉,だんろ,冬
暖炉会,だんろかい,冬
煖炉会,だんろかい,冬
暖炉節,だんろせつ,冬
智慧粥,ちえがゆ,冬
智慧の粥,ちえのかゆ,冬
近松忌,ちかまつき,冬
稚児隼,ちごはやぶさ,冬
千島狐,ちしまぎつね,冬
智積院論義,ちしゃくいんろんぎ,冬
智者大師忌,ちしゃだいしき,冬
智者大師忌,ちしゃだいしき,冬
秩父祭,ちちぶまつり,冬
秩父夜祭,ちちぶよまつり,冬
千歳飴,ちとせあめ,冬
千鳥,ちどり,冬
鵆,ちどり,冬
鴴,ちどり,冬
千鳥足,ちどりあし,冬
千鳥打,ちどりうち,冬
千鳥掛,ちどりがけ,冬
千葉笑,ちばわらい,冬
着釱政,ちゃくだのまつりごと,冬
着駄政,ちゃくだのまつりごと,冬
茶の花,ちゃのはな,冬
茶羽織,ちゃばおり,冬
茶碗鮓,ちゃわんずし,冬
仲冬,ちゅうとう,冬
沢鵟,ちゅうひ,冬
蝶凍つる,ちょういつる,冬
長元坊,ちょうげんぼう,冬
蝶々雲,ちょうちょうぐも,冬
手斧仕舞,ちょうなじまい,冬
ちり鍋,ちりなべ,冬
散紅葉,ちりもみじ,冬
賃餅,ちんもち,冬
衝立,ついたて,冬
追儺,ついな,冬
番鴛鴦,つがいおし,冬
月凍つる,つきいつる,冬
月氷る,つきこおる,冬
月冴ゆる,つきさゆる,冬
月時雨,つきしぐれ,冬
月次祭,つきなみのまつり,冬
月輪熊,つきのわぐま,冬
月夜千鳥,つきよちどり,冬
つくし打,つくしうち,冬
鶇を食ふ,つぐみをくう,冬
附,つけ,冬
付け,つけ,冬
漬菜,つけな,冬
つごもり蕎麦,つごもりそば,冬
津田蕪,つだかぶ,冬
蔦枯る,つたかる,冬
土大根,つちだいこ,冬
地始めて冰る,つちはじめてこおる,冬
土曳,つちひき,冬
土曳き,つちひき,冬
筒袖胴着,つつそでどうぎ,冬
筒雪,つつゆき,冬
綱飛,つなとび,冬
綱貫,つなぬき,冬
鷸子,つぶり,冬
壺の口切,つぼのくちきり,冬
壺焼芋,つぼやきいも,冬
爪籠,つまご,冬
冷し,つめたし,冬
冷たし,つめたし,冬
露こおる,つゆこおる,冬
露こほる,つゆこおる,冬
露こもり月,つゆこもりづき,冬
露凝る,つゆこる,冬
強霜,つよしも,冬
面見世,つらみせ,冬
氷柱,つらら,冬
冰柱,つらら,冬
釣鐘マント,つりがねまんと,冬
吊菜,つりな,冬
鶴,つる,冬
鶴凍つ,つるいつ,冬
蔓枯るる,つるかるる,冬
剣羽,つるぎばね・つるぎば,冬
鶴来る,つるくる,冬
蔓柑子,つるこうじ,冬
石蕗咲く,つわさく,冬
槖吾の花,つわのはな,冬
石蕗の花,つわのはな・つわぶきのはな,冬
石蕗,つわぶき,冬
手足荒る,てあしある,冬
手足荒るる,てあしあるる,冬
手焙,てあぶり,冬
貞徳忌,ていとくき,冬
手覆,ておおい,冬
出稼,でかせぎ,冬
手橇,てぞり,冬
鉄砲鍋,てっぽうなべ,冬
手袋,てぶくろ,冬
寺尾大根,てらおだいこん,冬
貂,てん,冬
電気行火,でんきあんか,冬
電気炬燵,でんきごたつ,冬
電気こんろ,でんきこんろ,冬
天気上騰し地気下降す,てんきじょうとうしちきげこうす,冬
電気ストーブ,でんきすとーぶ,冬
電気蒲団,でんきぶとん,冬
電気毛布,でんきもうふ,冬
天草踏む,てんぐさふむ,冬
天狗の羽団扇,てんぐのはうちわ,冬
殿上の淵酔,てんじょうのえんずい,冬
殿上淵酔,てんじょうのえんずい,冬
天台会,てんだいえ,冬
天台大師忌,てんだいだいしき,冬
天智天皇御国忌,てんちてんのうみこき,冬
天徳寺,てんとくじ,冬
電熱器,でんねつき,冬
天王寺蕪,てんのうじかぶ,冬
天王寺道祖神祭,てんのうじどうそじんまつり,冬
天皇誕生日,てんのうたんじょうび,冬
天狼,てんろう,冬
天狼星,てんろうせい,冬
東叡山開山忌,とうえいざんかいさんき,冬
凍河,とうが,冬
凍海,とうかい,冬
東鶴忌,とうかくき,冬
凍鶴忌,とうかくき・いてづるき,冬
胴着,どうぎ,冬
冬季季節風,とうききせつふう,冬
冬景,とうけい,冬
凍結,とうけつ,冬
凍結湖,とうけつこ,冬
凍湖,とうこ,冬
凍光,とうこう,冬
凍江,とうこう,冬
凍港,とうこう,冬
冬耕,とうこう,冬
凍死,とうし,冬
冬至,とうじ,冬
冬至南瓜,とうじかぼちゃ,冬
冬至粥,とうじがゆ,冬
東寺灌頂,とうじかんじょう,冬
杜氏来る,とうじきたる,冬
冬至蒟蒻,とうじこんにゃく,冬
冬至梅,とうじばい,冬
冬至風呂,とうじぶろ,冬
冬至芽,とうじめ,冬
冬至餅,とうじもち,冬
冬至湯,とうじゆ,冬
凍傷,とうしょう,冬
凍上,とうじょう,冬
灯心売,とうしんうり,冬
桃青忌,とうせいき,冬
冬泉,とうせん,冬
凍瘡,とうそう,冬
冬帝,とうてい,冬
童貞聖マリア無原罪の御孕りの祝日,どうていせいまりあむげんざいのおんやどりのいわいび,冬
冬天,とうてん,冬
凍土,とうど,冬
唐菜,とうな,冬
塔婆十夜,とうばじゅうや,冬
東福寺開山忌,とうふくじかいさんき,冬
豆腐氷らす,とうふこおらす,冬
豆腐凍らす,とうふこおらす,冬
冬眠,とうみん,冬
桃葉珊瑚,とうようさんご,冬
凍露,とうろ,冬
蟷螂枯る,とうろうかる,冬
唐綿,とうわた,冬
遠火事,とおかじ,冬
十日夜,とおかんや,冬
通し鮎,とおしあゆ,冬
通し燕,とおしつばめ,冬
遠千鳥,とおちどり,冬
遠山の霜月祭,とおやまのしもつきまつり,冬
遠山祭,とおやままつり,冬
栂尾虫供養,とがのおのむしくよう・とがのおむしくよう,冬
土竈炭,どがまずみ,冬
土牛童子像を立つ,どぎゅうどうじぞうをたつ,冬
常盤薄,ときわすすき,冬
常磐芒,ときわすすき,冬
徳利大根,とくりだいこん,冬
常蕨,とこわらび,冬
年歩む,としあゆむ,冬
年一夜,としいちや・としひとよ,冬
年移る,としうつる,冬
年送る,としおくる,冬
年惜しむ,としおしむ,冬
年男,としおとこ,冬
年女,としおんな,冬
年木売,としきうり,冬
年木樵,としぎこり,冬
年木積む,としきつむ,冬
年木山,としぎやま,冬
年暮る,としくる,冬
年暮るる,としくるる,冬
年越,としこし,冬
年越蕎麦,としこしそば,冬
年越の祓,としこしのはらえ,冬
年越参,としこしまいり,冬
年越詣,としこしもうで,冬
年越す,としこす,冬
年籠,としごもり,冬
年堺,としざかい,冬
年迫る,としせまる,冬
年尽くる,としつくる,冬
年つまる,としつまる,冬
年取,としとり,冬
年取米,としとりまい,冬
年取豆,としとりまめ,冬
年取物,としとりもの,冬
年取る,としとる,冬
年流る,としながる,冬
年浪流る,としなみながる,冬
年の家,としのいえ,冬
年の急ぎ,としのいそぎ,冬
年の市,としのいち,冬
年の内,としのうち,冬
年の内の春,としのうちのはる,冬
年の尾,としのお,冬
年の奥,としのおく,冬
年の終,としのおわり,冬
年の終の魂祭,としのおわりのたままつり,冬
年の限り,としのかぎり,冬
年の岸,としのきし,冬
年の際,としのきわ,冬
年の暮,としのくれ,冬
年の梢,としのこずえ,冬
年の米,としのこめ,冬
年の坂,としのさか,冬
年の末,としのすえ,冬
年の煤,としのすす,冬
年の瀬,としのせ,冬
年の関,としのせき,冬
年の空,としのそら,冬
年の峠,としのとうげ,冬
年の名残,としのなごり,冬
年の残り,としののこり,冬
年の果,としのはて,冬
年の春,としのはる,冬
年の晩,としのばん,冬
年の火,としのひ,冬
年の冬,としのふゆ,冬
年の豆,としのまめ,冬
年の湊,としのみなと,冬
年の設,としのもうけ,冬
年の宿,としのやど,冬
年の湯,としのゆ,冬
年の夜,としのよ,冬
年の別れ,としのわかれ,冬
年果つる,としはつる,冬
年深し,としふかし,冬
年参,としまいり,冬
年守る,としまもる,冬
年満つ,としみつ,冬
年設,としもうけ,冬
年守る,としもる,冬
年夜,としや,冬
年宿,としやど,冬
歳夜祭,としやまつり,冬
年湯,としゆ,冬
年逝く,としゆく,冬
年用意,としようい,冬
泥鱒掘る,どじょうほる,冬
年忘,としわすれ,冬
年を越す,としをこす,冬
どて焼,どてやき,冬
褞袍,どてら,冬
杜夫魚,とふぎょ・かくぶつ,冬
止り鮎,とまりあゆ,冬
止庚申,とめこうしん,冬
巴鴨,ともえがも,冬
巴焼,ともえやき,冬
ともこも頭巾,ともこもずきん,冬
友千鳥,ともちどり,冬
鶏舎温む,とやあたたむ,冬
どやどや祭,どやどやまつり,冬
豊の明かり,とよのあかり,冬
豊の明り,とよのあかり,冬
豊明節会,とよのあかりのせちえ,冬
豊の御狩,とよのみかり,冬
豊の御祓,とよのみそぎ,冬
虎海鼠,とらこ,冬
虎鮫,とらざめ,冬
虎始めて交はる,とらはじめてまじわる,冬
寅日子忌,とらひこき,冬
寅彦忌,とらひこき,冬
虎河豚,とらふぐ,冬
虎斑木菟,とらふずく,冬
鳥叫び,とりさけび,冬
鳥柴,とりしば・としば,冬
鶏すき,とりすき,冬
鶏雑炊,とりぞうすい,冬
鶏交みす,とりつるみす,冬
鳥の落ち草,とりのおちくさ,冬
酉の町,とりのまち,冬
酉の市,とりのまち・とりのいち,冬
酉の町詣,とりのまちもうで,冬
採物,とりもの,冬
泥くじり祭,どろくじりまつり,冬
とろろあふひ搗く,とろろあおいつく,冬
黄蜀葵搗く,とろろあおいつく・おうしょっきつく,冬
菜洗う,なあらう,冬
菜洗ふ,なあらう,冬
内口切,ないくちきり,冬
内侍所御神楽,ないしどころのかぐら,冬
長牡蠣,なががき,冬
長崎の柱餅,ながさきのはしらもち,冬
流黐,ながしもち,冬
長須鯨,ながすくじら,冬
長火鉢,ながひばち,冬
中山祭,なかやままつり,冬
流るる年,ながるるとし,冬
名草枯る,なくさかる,冬
菜屑,なくず,冬
投頭巾,なげずきん,冬
名残の空,なごりのそら,冬
ナザレトの聖家族の祝日,なざれとのせいかぞくのいわいび,冬
菜雑炊,なぞうすい,冬
菜漬,なづけ,冬
納豆,なっとう,冬
納豆売,なっとううり,冬
納豆汁,なっとうじる,冬
七墓めぐり,ななはかめぐり,冬
何やかや売,なにやかやうり,冬
浪華コート,なにわこーと,冬
名の木落葉,なのきおちば,冬
名の木枯る,なのきかる,冬
名の草枯る,なのくさかる,冬
鍋破,なべこわし,冬
鍋焼,なべやき,冬
鍋焼饂飩,なべやきうどん,冬
海鼠,なまこ,冬
生海鼠,なまこ,冬
海鼠売,なまこうり,冬
海鼠竈,なまこがま,冬
海鼠突,なまこつき,冬
海鼠煮る,なまこにる,冬
海鼠舟,なまこぶね,冬
泪の時雨,なみだのしぐれ,冬
涙の時雨,なみだのしぐれ,冬
波の花,なみのはな,冬
波の華,なみのはな,冬
滑子,なめこ,冬
滑子汁,なめこじる,冬
菜飯,なめし,冬
滑河豚,なめらふぐ,冬
鳴滝大根,なるたきだいこん,冬
鳴滝の大根焚,なるたきのだいこたき,冬
縄飛,なわとび,冬
縄飛唄,なわとびうた,冬
縄綯う,なわなう,冬
縄綯ふ,なわなう,冬
南京梅,なんきんうめ,冬
南天の実,なんてんのみ,冬
新玉津嶋の御火焼,にいたまつしまのおほたき,冬
新嘗祭,にいなめさい,冬
新嘗祭,にいなめまつり・にいなめのまつり・しんじょうさい,冬
贄の熊,にえのくま,冬
肉饅頭,にくまんじゅう,冬
煮凍,にこごり,冬
煮凝,にこごり,冬
煮込みおでん,にこみおでん,冬
虹蔵れて見えず,にじかくれてみえず,冬
錦鯛,にしきだい,冬
西町大根,にしまちだいこん,冬
二重回し,にじゅうまわし,冬
二重廻し,にじゅうまわし,冬
荷橇,にぞり,冬
煮大根,にだいこ,冬
日蓮忌,にちれんき,冬
日記買う,にっきかう,冬
日記買ふ,にっきかう,冬
日記果つ,にっきはつ,冬
日光写真,にっこうしゃしん,冬
新里葱,にっさとねぎ,冬
二度咲,にどざき,冬
二の酉,にのとり,冬
二番銛,にばんもり,冬
入営,にゅうえい,冬
入液,にゅうえき,冬
入道,にゅうどう,冬
韮雑炊,にらぞうすい,冬
にら雑炊,にらぞうすい,冬
庭枯るる,にわかるる,冬
庭焚火,にわたきび,冬
庭躑躅,にわつつじ,冬
鶏つるみす,にわとりつるみす,冬
鶏交み初む,にわとりつるみはじむ・とりつるみそむ,冬
鶏初めて交む,にわとりはじめてつるむ,冬
庭燎,にわび,冬
人長,にんじょう,冬
胡蘿蔔,にんじん,冬
人参,にんじん,冬
人参採る,にんじんとる,冬
人参引,にんじんひき,冬
人参引く,にんじんひく,冬
忍冬忌,にんとうき,冬
ぬく鮓,ぬくずし,冬
暖鳥,ぬくめどり,冬
煖め鳥,ぬくめどり,冬
温め飯,ぬくめめし,冬
偸立鳥,ぬすたつとり,冬
布子,ぬのこ,冬
沼涸る,ぬまかる,冬
沼涸るる,ぬまかるる,冬
塗炉縁,ぬりろぶち,冬
葱,ねぎ・き,冬
葱洗う,ねぎあらう,冬
葱汁,ねぎじる,冬
葱雑炊,ねぎぞうすい,冬
葱ぬく,ねぎぬく,冬
葱畑,ねぎばたけ,冬
葱鮪,ねぎま,冬
葱鮪鍋,ねぎまなべ,冬
猫鮫,ねこざめ,冬
猫火鉢,ねこひばち,冬
猫間障子,ねこましょうじ,冬
寝酒,ねざけ,冬
鼠大根,ねずみだいこん,冬
ねずみもちの実,ねずみもちのみ,冬
根木打,ねっきうち,冬
子灯心,ねとうしん,冬
子の月,ねのつき,冬
根深,ねぶか,冬
根深売,ねぶかうり,冬
根深汁,ねぶかじる,冬
根深引く,ねぶかひく,冬
根榾,ねほだ,冬
子祭,ねまつり,冬
眠る山,ねむるやま,冬
根雪,ねゆき,冬
練馬大根,ねりまだいこん,冬
ねん木,ねんき,冬
年貢,ねんぐ,冬
年貢馬,ねんぐうま,冬
年貢納,ねんぐおさめ,冬
年貢米,ねんぐまい,冬
年内,ねんない,冬
年内立春,ねんないりっしゅん,冬
ねんねこ半纏,ねんねこばんてん,冬
ねん棒,ねんぼう,冬
年末,ねんまつ,冬
年末休暇,ねんまつきゅうか,冬
年末賞与,ねんまつしょうよ,冬
年末手当,ねんまつてあて,冬
年末闘争,ねんまつとうそう,冬
野兎,のうさぎ,冬
鋸鮫,のこぎりざめ,冬
のこり草,のこりぐさ,冬
残り鷺,のこりさぎ,冬
残り燕,のこりつばめ,冬
残る虫,のこるむし,冬
残る紅葉,のこるもみじ,冬
荷前の定,のさきのさだめ,冬
荷前の使,のさきのつかい,冬
荷前の箱,のさきのはこ,冬
野沢菜,のざわな,冬
鵟,のすり,冬
鶙鶣,のせ,冬
野施行,のせぎょう,冬
犬橇,のそ・いぬぞり,冬
野焚火,のたきび,冬
のっぺい汁,のっぺいじる,冬
のつぺい汁,のっぺいじる,冬
濃餅汁,のっぺいじる,冬
のっぺ煮,のっぺに,冬
のつぺ煮,のっぺに,冬
獐,のろ,冬
麞,のろ,冬
獐茸,のろたけ,冬
獐の袋角,のろのふくろづの,冬
排雪車,はいせつしゃ,冬
排雪夫,はいせつふ,冬
鶻,はいたか,冬
鷂,はいたか,冬
売炭翁,ばいたんおう,冬
灰猫,はいねこ,冬
拝墳,はいふん,冬
墓囲う,はかかこう,冬
墓囲ふ,はかかこう,冬
博多蕪,はかたかぶ,冬
袴着,はかまぎ,冬
掃納,はきおさめ,冬
萩枯る,はぎかる,冬
剝祭,はぎまつり,冬
波郷忌,はきょうき,冬
白菜,はくさい,冬
白菜漬,はくさいづけ,冬
白秋忌,はくしゅうき,冬
白鳥,はくちょう,冬
白鳥来る,はくちょうきたる・はくちょうくる,冬
獏の札,ばくのふだ,冬
獏の枕,ばくのまくら,冬
禿鷲,はげわし,冬
羽子板市,はごいたいち,冬
羽子板売,はごいたうり,冬
羽子板星,はごいたぼし,冬
箱橇,はこぞり,冬
箱火鉢,はこひばち,冬
箱河豚,はこふぐ,冬
鷂,はしたか,冬
芭蕉会,ばしょうえ,冬
芭蕉枯る,ばしょうかる,冬
芭蕉忌,ばしょうき,冬
柱餅,はしらもち,冬
走炭,はしりずみ,冬
羽白かいつぶり,はじろかいつぶり,冬
羽白鳰,はじろかいつぶり,冬
蓮枯る,はすかる,冬
蓮枯るる,はすかるる,冬
蓮根掘る,はすねほる,冬
蓮の骨,はすのほね,冬
蓮掘,はすほり,冬
馬橇,ばそり・うまぞり,冬
肌荒る,はだある,冬
裸木,はだかぎ,冬
裸野,はだかの,冬
裸参,はだかまいり,冬
雷魚,はたはた,冬
鰰,はたはた,冬
鱩,はたはた,冬
はだれ霜,はだれじも,冬
八角鷹,はちくま,冬
鉢叩,はちたたき,冬
初霰,はつあられ,冬
二十日忌,はつかき,冬
初鯨,はつくじら,冬
葉漬,はづけ,冬
初氷,はつごおり,冬
初冰,はつごおり,冬
初時雨,はつしぐれ,冬
初霜,はつしも,冬
初霜月,はつしもづき,冬
初鱈,はつたら,冬
八丁潜り,はっちょうむぐり,冬
初海苔,はつのり,冬
初冬,はつふゆ・しょとう,冬
初鰤,はつぶり,冬
初見草,はつみぐさ,冬
初雪,はつゆき,冬
初雪の見参,はつゆきのげざん,冬
果の庚申,はてのこうしん,冬
果の大師,はてのだいし,冬
葉菜,はな,冬
花神楽,はなかぐら,冬
鼻風邪,はなかぜ,冬
花甘藍,はなかんらん,冬
花キャベツ,はなきゃべつ,冬
花炭,はなずみ,冬
鼻ひり,はなひり,冬
花枇杷,はなびわ,冬
花祭,はなまつり,冬
花丸切干,はなまるきりぼし,冬
洟水,はなみず,冬
花箭,はなや,冬
花野菜,はなやさい,冬
花椰菜,はなやさい,冬
花八手,はなやつで,冬
離れ鴛鴦,はなれおし,冬
離鴛鴦,はなれおし,冬
花蕨,はなわらび,冬
馬肉鋤,ばにくすき,冬
馬肉鍋,ばにくなべ,冬
葉葱,はねぎ,冬
跳炭,はねずみ,冬
羽蒲団,はねぶとん,冬
母食鳥,ははくいどり,冬
ははら草,ははらくさ,冬
葉牡丹,はぼたん,冬
浜千鳥,はまちどり,冬
破魔矢売,はまやうり,冬
はみな月,はみなづき,冬
早歌,はやうた,冬
早咲,はやざき,冬
早咲の梅,はやざきのうめ,冬
早咲の椿,はやざきのつばき,冬
早漬沢庵,はやづけたくあん,冬
隼,はやぶさ,冬
流行風邪,はやりかぜ,冬
腸氷る,はらわたこおる,冬
針納,はりおさめ,冬
針供養,はりくよう,冬
針千本,はりせんぼん,冬
針祭,はりまつり,冬
針休み,はりやすみ,冬
春風近し,はるかぜちかし,冬
春着縫う,はるぎぬう,冬
春着縫ふ,はるぎぬう,冬
春仕入,はるしいれ,冬
春仕込,はるじこみ,冬
春支度,はるじたく,冬
春近し,はるちかし,冬
春遠からじ,はるとおからじ,冬
春遠し,はるとおし,冬
春隣,はるとなり,冬
春隣る,はるとなる,冬
春の急ぎ,はるのいそぎ,冬
春の便り,はるのたより,冬
春まぢか,はるまぢか,冬
春待月,はるまちづき,冬
春待つ,はるまつ,冬
春やは遠き,はるやわとおき,冬
春を急ぐ,はるをいそぐ,冬
春を隣,はるをとなり,冬
春を待つ,はるをまつ,冬
晩歳,ばんさい,冬
盤渉調,はんしきちょう,冬
半鐘台,はんしょうだい,冬
半纏,はんてん,冬
晩冬,ばんとう,冬
晩鳥,ばんどり,冬
番屋,ばんや,冬
日脚伸びる,ひあしのびる,冬
日脚伸ぶ,ひあしのぶ,冬
柊売,ひいらぎうり,冬
柊挿す,ひいらぎさす,冬
柊の花,ひいらぎのはな,冬
火魚,ひうお,冬
冰魚,ひうお・ひお,冬
比叡山法華会,ひえいざんほっけえ,冬
日吉祭,ひえまつり,冬
氷魚,ひお,冬
火桶,ひおけ,冬
氷魚の使,ひおのつかい,冬
冰魚の使,ひおのつかい,冬
氷魚を賜う,ひおをたまう,冬
冰魚を賜ふ,ひおをたまう,冬
日蔭の糸,ひかげのいと,冬
日蔭の蔓,ひかげのかずら,冬
日蔭の心葉,ひかげのこころば,冬
日陰蕨,ひかげわらび,冬
緋蕪,ひかぶ,冬
避寒,ひかん,冬
緋寒桜,ひかんざくら,冬
避寒地,ひかんち,冬
避寒宿,ひかんやど,冬
避寒旅行,ひかんりょこう,冬
引摺り餅,ひきずりもち,冬
羆,ひぐま,冬
火消壺,ひけしつぼ,冬
髭袋,ひげぶくろ,冬
膝掛,ひざかけ,冬
膝掛毛布,ひざかけもうふ,冬
久女忌,ひさじょき,冬
膝袋,ひざぶくろ,冬
膝蒲団,ひざぶとん,冬
氷雨,ひさめ,冬
膝毛布,ひざもうふ,冬
灯冴ゆる,ひさゆる,冬
煁,ひたき,冬
櫃入,ひついれ,冬
