kigo,pronunciation,season
西洋榠樝,せいようかりん,春
西洋たんぽぽ,せいようたんぽぽ,春
西洋実桜,せいようみざくら,春
聖ヨセフ祭,せいよせふさい,春
聖ヨゼフ祭,せいよぜふさい,春
青龍梅,せいりゅうばい,春
釈菜,せきさい,春
惜春,せきしゅん,春
釈奠,せきてん,春
堰流し,せきながし,春
ぜぜ貝,ぜぜがい,春
挵蝶,せせりちょう,春
瀬田蜆,せたしじみ,春
背張鱒,せっぱります,春
節分草,せつぶんそう,春
瀬戸貝,せとがい,春
瀬戸海苔,せとのり,春
蟬生る,せみうまる,春
芹,せり,春
芹田,せりだ,春
芹摘,せりつみ,春
芹摘む,せりつむ,春
芹の水,せりのみず,春
泉岳寺義士大祭,せんがくじぎしたいさい,春
浅間祭,せんげんまつり,春
善根宿,ぜんこんやど,春
剪枝,せんし,春
浅春,せんしゅん,春
染織祭,せんしょくさい,春
千代萩,せんだいはぎ,春
仙台萩,せんだいはぎ,春
仙台虫喰,せんだいむしくい,春
剪定,せんてい,春
先帝会,せんていえ,春
剪定期,せんていき,春
先帝祭,せんていさい,春
善導忌,ぜんどうき,春
千年貝,せんねんがい,春
千本桜,せんぼんざくら,春
千本念仏,せんぼんねんぶつ,春
千本念仏,せんぼんねんぶつ,春
千本分葱,せんぼんわけぎ,春
狗背,ぜんまい,春
薇,ぜんまい,春
ぜんまい採り,ぜんまいとり,春
ぜんまい飯,ぜんまいめし,春
ぜんまい蕨,ぜんまいわらび,春
剪毛期,せんもうき,春
泉涌寺開山忌,せんゆうじかいさんき,春
宗因忌,そういんき,春
宗易忌,そうえきき,春
霜害,そうがい,春
雑木の芽,ぞうきのめ,春
蒼虬忌,そうきゅうき,春
早春,そうしゅん,春
送水会,そうすいえ,春
双蝶,そうちょう,春
蒼帝,そうてい,春
蒼天,そうてん,春
索麵海苔,そうめんのり,春
双林の夕,そうりんのゆう,春
底雪崩,そこなだれ,春
徂春,そしゅん,春
卒業,そつぎょう,春
卒業歌,そつぎょうか,春
卒業期,そつぎょうき,春
卒業式,そつぎょうしき,春
卒業試験,そつぎょうしけん,春
卒業証書,そつぎょうしょうしょ,春
卒業生,そつぎょうせい,春
袖無脱ぐ,そでなしぬぐ,春
初手彼岸,そてひがん,春
園神祭,そのかみまつり,春
園韓神祭,そのからかみまつり,春
園韓両神祭,そのからふたかみのまつり,春
染井吉野,そめいよしの,春
染卵,そめたまご,春
蚕豆の花,そらまめのはな,春
橇しまふ,そりしまう,春
橇蔵う,そりしまう,春
村洛,そんらく,春
鯛網,たいあみ,春
体育祭,たいいくさい,春
鯛葛網,たいかつらあみ,春
砧木,だいぎ,春
大吉,だいきち,春
大根の花,だいこんのはな,春
大斎始日,だいさいしび,春
大斎節,たいさいせつ,春
泰山府君,たいざんふくん,春
太子会,たいしえ,春
大試験,だいしけん,春
鯛地漕網,たいじこぎあみ,春
鯛縛網,たいしばりあみ,春
大蛇綯い,だいじゃない,春
大週間,だいしゅうかん,春
太々講,だいだいこう,春
鯛釣草,たいつりそう,春
駘蕩,たいとう,春
大眼,だいまなこ,春
内裏さま,だいりさま,春
内裏雛,だいりびな,春
たいわん鮊子,たいわんいかなご,春
田打,たうち,春
田打蟹,たうちがに,春
田打桜,たうちざくら,春
田起し,たおこし,春
嬌柳,たおやぎ・たおやなぎ,春
田返し,たかえし,春
高雄山女詣,たかおさんおんなもうで,春
高尾山火渡り祭,たかおさんひわたりまつり,春
鷹化して鳩と為る,たかかしてはととなる,春
田搔,たがき,春
田搔牛,たがきうし,春
田搔馬,たがきうま,春
高砂飯蛸,たかさごいいだこ,春
節忌,たかしき,春
鷹の巣,たかのす,春
高花,たかばな,春
耕,たがやし・たがえし,春
高山右近忌,たかやまうこんき,春
高山祭,たかやままつり,春
たから貝,たからがい,春
宝貝,たからがい,春
田芥,たがらし,春
田芥子,たがらし,春
薪能,たきぎのう,春
多喜二忌,たきじき,春
滝祭,たきまつり,春
啄木忌,たくぼくき,春
竹秋,たけあき,春
竹の秋,たけのあき,春
竹の秋風,たけのあきかぜ,春
竹割祭,たけわりまつり,春
紙鳶,たこ,春
凧,たこ,春
凧揚げ,たこあげ,春
凧合戦,たこがっせん,春
たこの糸,たこのいと,春
凧の糸,たこのいと,春
たこの尾,たこのお,春
凧の尾,たこのお,春
凧日和,たこびより,春
田桜,たざくら,春
田鋤牛,たすきうし,春
田鋤馬,たすきうま,春
たずの花,たずのはな,春
たづの花,たずのはな,春
田芹,たぜり,春
叩き膾,たたきなます,春
立ぢしや,たちぢしゃ,春
立彼岸,たちひがん,春
立雛,たちびな,春
獺祭,だつさい,春
獺祭魚,だつさいぎょ,春
達治忌,たつじき,春
龍田風の神祭,たつたかぜのかみまつり,春
龍田祭,たつたまつり,春
蓼の芽,たでのめ,春
蛺蝶,たてはちょう,春
種井替,たないがえ,春
種池,たないけ,春
種池浚い,たないけさらい,春
種池ばらい,たないけばらい,春
種井戸,たないど,春
種井ばらい,たないばらい,春
たなん棒,たなんぼう,春
谷朧,たにおぼろ,春
谷汲踊,たにくみおどり,春
田螺,たにし,春
田螺和,たにしあえ,春
田螺売,たにしうり,春
田螺売り,たにしうり,春
田螺取,たにしとり,春
田螺鳴く,たにしなく,春
田螺の道,たにしのみち,春
種井,たねい・たない,春
種芋,たねいも,春
種薯,たねいも,春
種牛,たねうし,春
種馬,たねうま,春
種売,たねうり,春
種選,たねえらび・たねより,春
種桶,たねおけ,春
種おろし,たねおろし,春
種降し,たねおろし,春
種案山子,たねかかし・たねかがし,春
種かけ,たねかけ,春
種かし,たねかし,春
種紙,たねがみ,春
蚕卵紙,たねがみ・さんらんし,春
種俵,たねだわら,春
種つけ,たねつけ,春
種浸け,たねつけ,春
種漬花,たねつけばな,春
種つける,たねつける,春
種時,たねどき,春
種床,たねどこ,春
種浸,たねひたし,春
種浸し,たねひたし,春
種袋,たねぶくろ,春
種ふせる,たねふせる,春
種ふて,たねふて,春
種蒔,たねまき,春
種蒔おっこ,たねまきおっこ,春
種蒔おつこ,たねまきおっこ,春
種蒔桜,たねまきざくら,春
種祭,たねまつり,春
種物,たねもの,春
種物屋,たねものや,春
田の神の腰掛,たのかみのこしかけ,春
たびら雪,たびらゆき,春
玉ぢしゃ,たまぢしゃ,春
玉ぢしや,たまぢしゃ,春
玉椿,たまつばき,春
玉巻く甘藍,たままくかんらん,春
玉巻くキャベツ,たままくきゃべつ,春
玉柳,たまやなぎ,春
たむけ草,たむけぐさ,春
鱈田夫,たらでんぶ,春
多羅の芽,たらのめ,春
楤の芽,たらのめ,春
達磨柑,だるまかん,春
達磨草,だるまそう,春
達磨蜜柑,だるまみかん,春
太郎月,たろうづき,春
太郎の朔日,たろうのついたち,春
戯れ猫,たわむれねこ・たわれねこ,春
たはらぐみの花,たわらぐみのはな,春
田を打つ,たをうつ,春
田を返す,たをかえす,春
田を鋤く,たをすく,春
暖雨,だんう,春
淡月,たんげつ,春
団子花,だんごばな,春
団子撒き,だんごまき,春
淡菜,たんさい,春
短冊祭,たんざくさい,春
短冊苗代,たんざくなわしろ,春
誕生会,たんじょうえ,春
誕生仏,たんじょうぶつ,春
だんだら蝶,だんだらちょう,春
だんびら雪,だんびらゆき,春
蒲公英,たんぽぽ,春
蒲公英の絮,たんぽぽのわた,春
暖炉納む,だんろおさむ,春
煖炉納む,だんろおさむ,春
煖炉外す,だんろはずす,春
智恵詣,ちえもうで,春
知恵貰い,ちえもらい,春
智恵貰,ちえもらい,春
血貝,ちがい,春
近き夏,ちかきなつ,春
茅萱の花,ちがやのはな,春
地久節,ちきゅうせつ,春
竹秋,ちくしゅう,春
竹冷忌,ちくれいき,春
稚児百合,ちごゆり,春
苣,ちさ,春
遅日,ちじつ,春
萵苣,ちしゃ,春
遅春,ちしゅん,春
父子草,ちちこぐさ,春
千鳥の巣,ちどりのす,春
致命祭,ちめいさい,春
茶園,ちゃえん,春
茶覆,ちゃおおい,春
茶つくり,ちゃつくり,春
茶摘,ちゃつみ,春
茶摘唄,ちゃつみうた,春
茶摘籠,ちゃつみかご,春
茶摘笠,ちゃつみがさ,春
茶摘時,ちゃつみどき,春
茶摘女,ちゃつみめ,春
茶の試み,ちゃのこころみ,春
茶の葉選,ちゃのはえり,春
茶の葉選り,ちゃのはえり,春
茶畠,ちゃばたけ,春
茶揉み,ちゃもみ,春
茶山,ちゃやま,春
茶山時,ちゃやまどき,春
ちゃるめる草,ちゃるめるそう,春
ちやるめる草,ちゃるめるそう,春
茶碗桜,ちゃわんざくら,春
チャンチャンコ脱ぐ,ちゃんちゃんこぬぐ,春
ちゃんちゃん祭,ちゃんちゃんまつり,春
ちやんちやん祭,ちゃんちゃんまつり,春
仲春,ちゅうしゅん,春
中宗会,ちゅうそえ,春
中鰊,ちゅうにしん,春
中日,ちゅうにち,春
中和の節,ちゅうわのせつ,春
蝶,ちょう,春
聴雨窓忌,ちょううそうき,春
蝶生まる,ちょううまる,春
重三,ちょうさん,春
丁字,ちょうじ,春
丁字桜,ちょうじざくら,春
月季花,ちょうしゅん・ちょうしゅんか,春
長春花,ちょうしゅんか,春
長春花,ちょうしゅんか,春
蝶々,ちょうちょう・ちょうちょ,春
重年,ちょうねん,春
長命菊,ちょうめいぎく,春
千代椿,ちよつばき,春
散椿,ちりつばき,春
散る桜,ちるさくら,春
椿寿忌,ちんじゅき,春
継尾の鷹,つぎおのたか,春
月朧,つきおぼろ,春
接木,つぎき,春
接木苗,つぎきなえ,春
月の花,つきのはな,春
槻の芽,つきのめ,春
月日貝,つきひがい,春
接穂,つぎほ,春
接ぎ松,つぎまつ,春
土筆,つくし,春
土筆和,つくしあえ,春
土筆汁,つくしじる,春
土筆摘,つくしつみ,春
土筆摘む,つくしつむ,春
土筆野,つくしの,春
土筆飯,つくしめし,春
黄楊の花,つげのはな,春
蔦の芽,つたのめ,春
蔦の若葉,つたのわかば,春
蔦若葉,つたわかば,春
土現る,つちあらわる,春
土蛙,つちがえる,春
土乾く,つちかわく,春
土恋し,つちこいし,春
土匂う,つちにおう,春
土匂ふ,つちにおう,春
土の春,つちのはる,春
土蜂,つちばち,春
土雛,つちびな,春
霾,つちふる・ばい,春
土山葵,つちわさび,春
筒井の蛙,つついのかわず,春
躑躅,つつじ,春
躑躅の衣,つつじのころも,春
杜鵑花,つつばな,春
鼓草,つづみぐさ,春
堤焼く,つつみやく,春
恒持祭,つねもちまつり,春
角組む蘆,つのぐむあし,春
角組む荻,つのぐむおぎ,春
角田螺,つのたにし,春
角又,つのまた,春
角叉,つのまた,春
鹿角菜,つのまた,春
角又干す,つのまたほす,春
角叉干す,つのまたほす,春
山茶,つばき,春
椿,つばき,春
椿餅,つばきもち,春
茅花,つばな,春
針茅,つばな,春
茅花ぬく,つばなぬく,春
茅花野,つばなの,春
玄鳥,つばめ,春
燕,つばめ,春
つばめ魚,つばめうお,春
燕来る,つばめきたる・つばめくる,春
燕の巣,つばめのす,春
燕渡る,つばめわたる,春
つぶ和,つぶあえ,春
ツブ和え,つぶあえ,春
壺すみれ,つぼすみれ,春
壺焼,つぼやき,春
摘草,つみくさ,春
つみまし草,つみましぐさ,春
強東風,つよごち,春
つらつら椿,つらつらつばき,春
釣釜,つりがま,春
鶴帰る,つるかえる,春
蔓鷺苔,つるさぎごけ,春
鶴去る,つるさる,春
蔓白藻,つるしらも,春
蔓猫眼草,つるねこめそう・つるねこのめそう,春
鶴の巣,つるのす,春
鶴の巣ごもり,つるのすごもり,春
鶴の林,つるのはやし,春
鶴の舞,つるのまい,春
出開帳,でかいちょう,春
出替,でがわり,春
鉄砲堰,てっぽうぜき,春
手始,てはじめ,春
手鞠桜,てまりざくら,春
寺請証文,てらうけしょうもん,春
照鷽,てりうそ,春
田楽,でんがく,春
田楽刺,でんがくざし,春
田楽豆腐,でんがくどうふ,春
田楽焼,でんがくやき,春
天狗蝶,てんぐちょう,春
天狗の強飯,てんぐのごうはん,春
天神御忌,てんじんごき,春
田鼠化して鴽と為る,でんそかしてうずらとなる,春
天長節,てんちょうせつ,春
天津司舞,てんづしまい,春
奠頭花,てんとうばな,春
天道花,てんどうばな,春
天南星の花,てんなんしょうのはな,春
天蓬草,てんほうそう,春
てんぽ蟹,てんぽがに,春
桃花会,とうかえ,春
桃花酒,とうかしゅ,春
桃花粥,とうかじゅく,春
桃花の節,とうかのせつ,春
胴着脱ぐ,どうぎぬぐ,春
闘牛,とうぎゅう,春
唐金盞,とうきんせん,春
東君,とうくん,春
闘鶏,とうけい,春
闘鶏師,とうけいし,春
道後温泉祭,どうごおんせんまつり,春
湯治船,とうじぶね,春
踏青,とうせい,春
東大寺授戒,とうだいじじゅかい,春
灯台草,とうだいそう,春
満天星躑躅,どうだんつつじ,春
満天星の花,どうだんのはな,春
東帝,とうてい,春
東福寺懺法,とうふくじせんぽう,春
道明寺糒,どうみょうじほしいい,春
道明寺祭,どうみょうじまつり,春
桃林,とうりん,春
遠霞,とおがすみ,春
遠蛙,とおかわず,春
通し鴨,とおしがも,春
遠柳,とおやなぎ,春
十返りの花,とかえりのはな,春
蜥蜴穴を出づ,とかげあなをいず,春
蜥蜴穴を出る,とかげあなをでる,春
蜥蜴出づ,とかげいず,春
常盤通草,ときわあけび,春
常盤桜,ときわざくら,春
毒芹,どくぜり,春
常節,とこぶし,春
小飽,とこぶし,春
小鮑,とこぶし,春
鰒節,とこぶし,春
野老掘る,ところほる,春
鶏冠菜,とさかのり,春
土佐の海に硯石取る,とさのうみにすずりいしとる,春
土佐水木,とさみずき,春
蠟弁花,とさみずき,春
年祈いの祭,としごいのまつり,春
年端月,としはづき,春
栃の芽,とちのめ,春
徳利蜂,とっくりばち・とくりばち,春
留鳥,とどめどり,春
禁鳥,とどめどり,春
殿様蛙,とのさまがえる,春
飛魚,とびうお,春
飛梅,とびうめ,春
鳶だこ,とびだこ,春
鳶凧,とびだこ,春
とびの魚,とびのうお,春
鳶の巣,とびのす,春
泊り狩,とまりがり,春
泊り山,とまりやま,春
伴旗祭,ともばたまつり,春
友雲雀,ともひばり,春
鳥屋際,とやぎわ,春
虎尾桜,とらのおざくら,春
鶏合,とりあわせ,春
鳥貝,とりがい,春
鳥帰る,とりかえる,春
鳥風,とりかぜ,春
取木,とりき,春
鳥雲,とりぐも,春
鳥雲に,とりくもに,春
鳥雲に入る,とりくもにいる,春
鳥曇,とりぐもり,春
鳥囀る,とりさえずる,春
鳥交る,とりさかる,春
鳥巣立つ,とりすだつ,春
鳥つがう,とりつがう,春
鳥つがふ,とりつがう,春
鳥つるむ,とりつるむ,春
鶏の蹴合,とりのけあい,春
鶏の蹴合,とりのけりあい,春
鳥の巣,とりのす,春
鳥の巣立,とりのすだち,春
鳥の卵,とりのたまご,春
鳥の妻恋,とりのつまごい,春
鳥引く,とりひく,春
鳥持網代,とりもちあじろ,春
泥打祭,どろうちまつり,春
泥蛙,どろかわず,春
どんたく囃子,どんたくばやし,春
どんづき祭,どんづきまつり,春
蜻蛉草,とんぼぐさ,春
鳴鳥狩,ないとがり,春
苗市,なえいち,春
苗売,なえうり,春
苗木市,なえぎいち,春
苗木植う,なえぎうう,春
苗木売,なえぎうり,春
苗尺,なえじゃく,春
苗じるし,なえじるし,春
苗田,なえだ,春
苗床,なえどこ,春
苗札,なえふだ,春
苗圃,なえほ・びょうほ,春
苗棒,なえぼう,春
苗間,なえま,春
苗みだけ,なえみだけ,春
長青海苔,ながあおのり,春
長いわし,ながいわし,春
永き日,ながきひ,春
長崎の凧揚げ,ながさきのたこあげ,春
流し雛,ながしびな,春
長田螺,ながたにし,春
長浜曳山狂言,ながはまひきやまきょうげん,春
長浜曳山祭,ながはまひきやままつり,春
菜芥,ながらし・なあく,春
流れ海苔,ながれのり,春
流海苔,ながれのり,春
啼合,なきあわせ,春
鳴合,なきあわせ,春
鳴く蛙,なくかわず,春
名草の芽,なくさのめ,春
名古屋河豚,なごやふぐ,春
名残の雁,なごりのかり,春
名残の霜,なごりのしも,春
名残の花,なごりのはな,春
名残の雪,なごりのゆき,春
名残の猟,なごりのりょう,春
梨咲く,なしさく,春
梨子地宝,なしじだから,春
梨の花,なしのはな,春
茄子床,なすどこ,春
薺の花,なずなのはな,春
茄子蒔く,なすびまく・なすまく,春
菜種御供,なたねごく,春
菜種梅雨,なたねづゆ,春
菜種の花,なたねのはな,春
菜種河豚,なたねふぐ,春
雪崩,なだれ,春
なだれ雪,なだれゆき,春
夏柑,なつかん,春
夏橙,なつだい,春
夏橙,なつだいだい,春
夏近し,なつちかし,春
夏近む,なつちかむ,春
夏隣,なつどなり,春
夏隣る,なつどなる,春
夏蜜柑,なつみかん,春
夏を待つ,なつをまつ,春
南殿,なでん,春
浪花をどり,なにわおどり,春
浪花踊,なにわおどり,春
浪花場所,なにわばしょ,春
名木の芽,なのきのめ,春
菜の花,なのはな,春
菜花蝶に化す,なのはなちょうにかす,春
菜の花漬,なのはなづけ,春
菜の花雛,なのはなびな,春
生海苔,なまのり,春
菜飯,なめし・なはん,春
菜飯茶屋,なめしぢゃや,春
菜飯もどき,なめしもどき,春
奈良桜,ならざくら,春
楢の芽,ならのめ,春
奈良の八重桜,ならのやえざくら,春
奈良の山焼,ならのやまやき,春
奈良雛,ならびな,春
業平蜆,なりひらしじみ,春
鳴門若布,なるとわかめ,春
苗代,なわしろ,春
苗代苺の花,なわしろいちごのはな,春
苗代案山子,なわしろかかし,春
苗代垣,なわしろがき,春
苗代神,なわしろがみ,春
苗代粥,なわしろがゆ,春
苗代蛙,なわしろかわず,春
苗代寒,なわしろかん,春
苗代茱萸,なわしろぐみ,春
苗代じめ,なわしろじめ,春
苗代田,なわしろだ,春
苗代大根,なわしろだいこん,春
苗代時,なわしろどき,春
苗代祭,なわしろまつり,春
苗代水,なわしろみず,春
苗代道,なわしろみち,春
南蛮藤,なんばんふじ,春
南部若布,なんぶわかめ,春
新草,にいくさ,春
新田早馬祭,にいたはやうままつり,春
香あらせいとう,においあらせいとう,春
におい豌豆,においえんどう,春
匂草,においぐさ,春
匂桜,においざくら,春
香菫,においすみれ,春
匂鳥,においどり,春
二月,にがつ,春
二月終る,にがつおわる,春
二月正月,にがつしょうがつ,春
二月尽,にがつじん,春
二月尽く,にがつつく,春
二月堂の行,にがつどうのおこない,春
二月の別れ,にがつのわかれ,春
二月果つ,にがつはつ,春
二月早や,にがつはや,春
二月逝く,にがつゆく,春
二月礼者,にがつれいしゃ・にがつれいじゃ,春
逃水,にげみず,春
錦百合,にしきゆり,春
二十六聖人祭,にじゅうろくせいじんさい,春
青魚,にしん,春
春告魚,にしん,春
黄魚,にしん,春
鯡,にしん,春
鰊,にしん,春
鰊釜,にしんがま,春
鰊群来,にしんくき,春
鰊汲む,にしんくむ,春
鰊曇,にしんぐもり,春
鰊割き,にしんさき,春
鰊空,にしんぞら,春
鰊焚く,にしんたく,春
鰊場,にしんば,春
鰊船,にしんぶね,春
鰊干す,にしんほす,春
鰊簗,にしんやな,春
鰊漁,にしんりょう,春
にたり貝,にたりがい,春
日光強飯式,にっこうごうはんしき,春
日光責,にっこうぜめ,春
蜷,にな,春
蜷の道,になのみち,春
二年子大根,にねんこだいこん,春
二の午,にのうま,春
二番茶,にばんちゃ,春
仁保海苔,にほのり,春
入園,にゅうえん,春
入学,にゅうがく,春
入学児,にゅうがくじ,春
入学式,にゅうがくしき,春
入学試験,にゅうがくしけん,春
入社式,にゅうしゃしき,春
入社試験,にゅうしゃしけん,春
入峯,にゅうぶ,春
如法経会,にょほうきょうえ,春
韮,にら,春
二輪草,にりんそう,春
楡の芽,にれのめ,春
郁李の花,にわうめのはな,春
庭梅の花,にわうめのはな,春
庭朧,にわおぼろ,春
庭桜,にわざくら,春
接骨木の花,にわとこのはな,春
接骨木の芽,にわとこのめ,春
庭薺,にわなずな,春
煮蕨,にわらび,春
人形だこ,にんぎょうだこ,春
葫,にんにく,春
蒜,にんにく,春
仁王会,にんのうえ,春
仁王供,にんのうぐ,春
仁王講,にんのうこう,春
抜参,ぬけまいり,春
抜参り,ぬけまいり,春
蓴生う,ぬなわおう,春
蓴生ふ,ぬなわおう,春
布引桜,ぬのびきざくら,春
沼芹,ぬまぜり,春
塗畦,ぬりあぜ,春
ぬる蝶,ぬるちょう,春
温む池,ぬるむいけ,春
温む川,ぬるむかわ,春
温む沼,ぬるむぬま,春
温む水,ぬるむみず,春
濡れ燕,ぬれつばめ,春
涅嵐,ねあらし,春
葱の擬宝,ねぎのぎぼ,春
葱の花,ねぎのはな,春
葱坊主,ねぎぼうず,春
猫さかる,ねこさかる,春
猫の夫,ねこのおっと・ねこのつま,春
猫の思,ねこのおもい,春
猫の思い,ねこのおもい,春
猫の親,ねこのおや,春
猫の子,ねこのこ,春
猫の恋,ねこのこい,春
猫のさかり,ねこのさかり,春
猫の産,ねこのさん,春
猫の契,ねこのちぎり,春
猫の妻,ねこのつま,春
猫の妻恋,ねこのつまごい,春
猫の眼草,ねこのめそう,春
猫の別れ,ねこのわかれ,春
猫柳,ねこやなぎ,春
捩菖蒲,ねじあやめ,春
寝釈迦,ねしゃか,春
根白草,ねじろぐさ,春
根芹,ねぜり,春
根接,ねつぎ,春
子日月,ねのひづき,春
涅槃,ねはん,春
涅槃会,ねはんえ,春
涅槃絵,ねはんえ,春
涅槃粥,ねはんがゆ,春
涅槃忌,ねはんき,春
涅槃講,ねはんこう,春
涅槃図,ねはんず,春
涅槃像,ねはんぞう,春
涅槃寺,ねはんでら,春
涅槃西風,ねはんにし,春
涅槃の日,ねはんのひ,春
涅槃吹,ねはんふき,春
涅槃変,ねはんへん,春
涅槃雪,ねはんゆき,春
根蒜,ねびる,春
眠り,ねむり,春
眠る蝶,ねむるちょう,春
ねむれる花,ねむれるはな,春
睡れる花,ねむれるはな,春
根分,ねわけ,春
年度替り,ねんどがわり,春
野薊,のあざみ,春
野遊,のあそび,春
農具市,のうぐいち,春
野梅,のうめ・やばい,春
野漆,のうるし,春
野がけ,のがけ,春
野菊,のぎく,春
残る鴨,のこるかも,春
残る雁,のこるかり,春
残る氷,のこるこおり,春
残る桜,のこるさくら,春
残る寒さ,のこるさむさ,春
残る鶴,のこるつる,春
野梅,のうめ・やばい,春
野漆,のうるし,春
野がけ,のがけ,春
野菊,のぎく,春
残る鴨,のこるかも,春
残る雁,のこるかり,春
残る氷,のこるこおり,春
残る桜,のこるさくら,春
残る寒さ,のこるさむさ,春
残る鶴,のこるつる,春
残る白鳥,のこるはくちょう,春
残る花,のこるはな,春
残る雪,のこるゆき,春
野路すみれ,のじすみれ,春
野春菊,のしゅんぎく,春
野大根,のだいこん,春
野田藤,のだふじ,春
乗込み,のっこみ,春
乗込鯛,のっこみだい,春
乗込鮒,のっこみぶな,春
長閑,のどか,春
野火,のび,春
野蒜,のびる,春
野蒜摘む,のびるつむ,春
野藤,のふじ,春
上り鮎,のぼりあゆ,春
上り鱒,のぼります,春
上り簗,のぼりやな,春
蚤の衾,のみのふすま,春
野焼,のやき,春
野焼く,のやく,春
野山焼く,のやまやく,春
海苔,のり,春
篊菜,のり,春
海苔搔,のりかき,春
海苔搔き,のりかき,春
海苔籠,のりかご,春
海苔砧,のりきぬた,春
海苔簀,のりす,春
海苔粗朶,のりそだ,春
海苔採る,のりとる,春
海苔の香,のりのか,春
海苔篊,のりひび,春
海苔舟,のりぶね,春
海苔干す,のりほす,春
獐虻,のろあぶ,春
梅園,ばいえん,春
梅翁忌,ばいおうき,春
梅花御供,ばいかごく,春
梅花祭,ばいかさい,春
梅花節,ばいかせつ,春
梅佳節,ばいかせつ,春
貝子,ばいし,春
霾天,ばいてん,春
灰の水曜日,はいのすいようび,春
霾風,ばいふう,春
貝母の花,ばいものはな,春
梅林,ばいりん,春
鮠,はえ,春
蠅生る,はえうまる,春
蠅の子,はえのこ,春
羽織下脱ぐ,はおりしたぬぐ,春
馬珂貝,ばかがい,春
馬鹿貝,ばかがい,春
萩植う,はぎうう,春
掃立て,はきたて,春
萩根分,はぎねわけ,春
萩の芽,はぎのめ,春
萩の若葉,はぎのわかば,春
萩若葉,はぎわかば,春
白衣の土曜日,はくいのどようび,春
白鳥帰る,はくちょうかえる,春
白桃,はくとう,春
白頭翁,はくとうおう,春
白木蓮,はくもくれん,春
白木蘭,はくもくれん,春
馬耕,ばこう,春
杲鳥,はこどり,春
鶏腸,はこべ,春
蘩蔞,はこべ,春
百磁草,はこべぐさ,春
白楊,はこやなぎ,春
箱楊,はこやなぎ,春
榛の花,はしばみのはな・はんのはな,春
柱松明,はしらたいまつ,春
走り鰊,はしりにしん,春
蓮植う,はすうう,春
蓮の芽,はすのめ,春
長谷寺のただ押し,はせでらのただおし,春
畑打,はたうち,春
畑打つ,はたうつ,春
畑返す,はたかえす,春
旗竿の花,はたざおのはな,春
畑鋤く,はたすく・はたけすく,春
畑芹,はたぜり,春
秦野大根,はたのだいこん,春
畑焼,はたやき,春
畑焼く,はたやく,春
斑雪凍つ,はだらいつ,春
働蜂,はたらきばち,春
はだら雪,はだらゆき,春
斑雪,はだれ,春
斑雪嶺,はだれね,春
はだれ野,はだれの,春
斑雪野,はだれの,春
斑雪山,はだれやま,春
はだれ雪,はだれゆき,春
畑山葵,はたわさび,春
巴旦杏の花,はたんきょうのはな,春
蜂,はち,春
蜂飼う,はちかう,春
八十八夜,はちじゅうはちや,春
八丈宝貝,はちじょうたからがい,春
鉢の梅,はちのうめ,春
蜂の王,はちのおう,春
蜂の剣,はちのけん,春
蜂の子,はちのこ,春
蜂の巣,はちのす,春
蜂窩,はちのす,春
蜂の箱,はちのはこ,春
蜂の針,はちのはり,春
初筏,はついかだ,春
初磯,はついそ,春
初電,はついなびかり,春
初鶯,はつうぐいす,春
初午,はつうま,春
初午狂言,はつうまきょうげん,春
初午粉,はつうまこ,春
初午芝居,はつうましばい,春
初午団子,はつうまだんご,春
初午詣,はつうまもうで,春
初朧,はつおぼろ,春
初蚊,はつか,春
二十日会祭,はつかえさい,春
初蛙,はつかわず,春
初草,はつくさ,春
八講の荒れ,はっこうのあれ,春
八柑,はっさく,春
八朔,はっさく,春
八朔柑,はっさくかん,春
初桜,はつざくら,春
初出社,はつしゅっしゃ,春
発春,はつしゅん,春
初空月,はつぞらづき,春
初蝶,はつちょう,春
初朔日,はつついたち,春
初燕,はつつばめ,春
初名草,はつなぐさ,春
初虹,はつにじ,春
初鰊,はつにしん,春
初音,はつね,春
初花,はつはな,春
初花月,はつはなづき,春
初春月,はつはるづき,春
初雛,はつびな,春
初雲雀,はつひばり,春
初鮒,はつぶな,春
初緑,はつみどり,春
初諸子,はつもろこ,春
初雪宝,はつゆきだから,春
初百合,はつゆり,春
初雷,はつらい,春
初蕨,はつわらび,春
馬蹄草,ばていそう,春
鳩の巣,はとのす,春
花,はな,春
花明り,はなあかり,春
花通草,はなあけび,春
花梓,はなあずさ,春
花馬酔木,はなあせび・はなあしび,春
花虻,はなあぶ,春
花合,はなあわせ,春
花合せ,はなあわせ,春
花烏賊,はないか,春
花筏,はないかだ,春
花筏,はないかだ,春
花軍,はないくさ,春
花苺,はないちご,春
花銀杏,はないちょう,春
花うぐい,はなうぐい,春
花うぐひ,はなうぐい,春
花会祭,はなえまつり,春
花朧,はなおぼろ,春
花折始め,はなおりはじめ,春
花貝,はながい,春
花海棠,はなかいどう,春
垂糸海棠,はなかいどう,春
花楓,はなかえで,春
花換祭,はなかえまつり,春
花篝,はなかがり,春
花笠,はながさ,春
花酸漿草,はなかたばみ,春
花簪,はなかんざし,春
花かんば,はなかんば,春
花屑,はなくず,春
花供懺法,はなぐせんぽう,春
花曇,はなぐもり,春
花供養,はなくよう,春
花比べ,はなくらべ,春
花車,はなぐるま,春
花衣,はなごろも,春
花衣を蔵ふ,はなごろもをしまう,春
花盛り,はなざかり,春
花咲月,はなさきづき,春
花サフラン,はなさふらん,春
