kigo,pronunciation,season
初寄合,はつよりあい,新年
初ラヂオ,はつらじお,新年
初漁,はつりょう,新年
初漁祝い,はつりょういわい,新年
初礼,はつれい,新年
初礼者,はつれいしゃ,新年
初連歌,はつれんが,新年
初若菜,はつわかな,新年
初渡舟,はつわたし,新年
初笑,はつわらい,新年
花飾,はなかざり,新年
花歌留多,はなかるた,新年
花がるた,はながるた・はなかるた,新年
花小袖,はなこそで,新年
花暦,はなごよみ,新年
話初,はなしぞめ,新年
花正月,はなしょうがつ,新年
花の内,はなのうち,新年
花の春,はなのはる,新年
花水祝,はなみずいわい,新年
花餅,はなもち,新年
羽子,はね・はご,新年
羽子日和,はねこびより,新年
羽子つき,はねつき,新年
羽子つく,はねつく,新年
柞森の居籠,ははそのもりのいごもり,新年
馬場始,ばばはじめ,新年
浜拝,はまおがみ,新年
鉄槌始,はまはじめ,新年
浜矢,はまや,新年
破魔矢,はまや,新年
破魔弓,はまゆみ,新年
流行正月,はやりしょうがつ,新年
腹赤奏,はらかのそう,新年
腹赤の贄,はらかのにえ,新年
腹太箸,はらふとばし,新年
孕み箸,はらみばし,新年
孕め打,はらめうち,新年
針打,はりうち,新年
針起し,はりおこし,新年
針煎餅,はりせんべい,新年
春衣,はるぎ,新年
春着,はるぎ,新年
春祈禱,はるぎとう,新年
春鍬,はるくわ,新年
春小袖,はるこそで,新年
春駒,はるこま,新年
春駒踊,はるこまおどり,新年
春駒舞,はるこままい,新年
春駒万歳,はるこままんざい,新年
春芝居,はるしばい,新年
春田打,はるたうち,新年
春永,はるなが,新年
春の旦,はるのあした,新年
春除目,はるのじもく,新年
春の初風,はるのはつかぜ,新年
春の礼,はるのれい,新年
春袋,はるぶくろ,新年
晴御膳,はれのおもの,新年
晴の御膳,はれのごぜん,新年
板木凧,はんぎだこ,新年
般舟院開帳,はんじゅいんのかいちょう,新年
半鐘独楽,はんしょうごま,新年
盤双六,ばんすごろく,新年
万春楽,ばんすらく,新年
東本願寺献盃式,ひがしほんがんじけんぱいしき,新年
東本願寺修正会,ひがしほんがんじしゅじょうえ,新年
火斑たぐり,ひがたたぐり,新年
挽初,ひきぞめ,新年
弾初,ひきぞめ,新年
火鑽餅,ひきりのもち,新年
菱の葩をほこらす,ひしのはなびらをほこらす,新年
菱の花を爆らす,ひしのはなをほこらす,新年
菱葩餅,ひしはなびらもち,新年
毘沙門功徳経,びしゃもんくどくきょう,新年
毘沙門の使,びしゃもんのつかい,新年
常陸帯,ひたちおび,新年
常陸帯の神事,ひたちおびのしんじ,新年
常陸帯の祭,ひたちおびのまつり,新年
人飾,ひとかざり,新年
一鍬,ひとくわ,新年
人の日,ひとのひ,新年
人を帳に貼す,ひとをとばりにちょうす,新年
火縄売,ひなわうり,新年
氷の様,ひのためし,新年
氷様奏,ひのためしのそう,新年
日の始,ひのはじめ,新年
日待,ひまち,新年
姫小松,ひめこまつ,新年
ひめ始,ひめはじめ,新年
飛馬始,ひめはじめ,新年
姫始,ひめはじめ,新年
姫糊始,ひめはじめ,新年
密事始,ひめはじめ,新年
火水始,ひめはじめ,新年
糄𥻨始,ひめはじめ,新年
白散,びゃくさん,新年
百人一首,ひゃくにんいっしゅ,新年
日やり踊,ひやりおどり,新年
鵯踊,ひよどりおどり,新年
枚岡の御粥,ひらおかのおかゆ,新年
枚岡の御粥占神事,ひらおかのおかゆうらしんじ,新年
開牛蒡,ひらきごぼう,新年
開豆,ひらきまめ,新年
平座見参,ひらざのげざん,新年
賓頭盧廻,びんずるまわし,新年
吹革始,ふいごはじめ,新年
鞴始,ふいごはじめ,新年
吹初,ふきぞめ,新年
籟初,ふきぞめ,新年
吹始,ふきはじめ,新年
拭始,ふきはじめ,新年
福飴,ふくあめ,新年
武具鏡開,ぶぐかがみびらき,新年
福搔,ふくかき,新年
福笹,ふくささ,新年
ふくさ藁,ふくさわら,新年
福寿草,ふくじゅそう,新年
福神詣,ふくじんまいり,新年
福助駕,ふくすけかご,新年
福助籠,ふくすけかご,新年
福達磨,ふくだるま,新年
福茶,ふくちゃ,新年
福杖,ふくづえ,新年
福包,ふくつつみ,新年
福寅,ふくとら,新年
福鍋,ふくなべ,新年
福引,ふくびき,新年
福詣,ふくまいり,新年
福水,ふくみず,新年
福筵,ふくむしろ,新年
福餅神事,ふくもちしんじ・ふくのもちしんじ,新年
福沸,ふくわかし,新年
福藁,ふくわら,新年
福笑い,ふくわらい,新年
福笑ひ,ふくわらい,新年
福藁敷く,ふくわらしく,新年
武家餅,ぶけもち,新年
畚下し,ふごおろし,新年
歩射祭,ぶしゃさい,新年
無精独楽,ぶしょうごま,新年
布施籠,ふせごもり,新年
布施参,ふせまいり,新年
舞台始,ぶたいはじめ,新年
二薺,ふたなずな,新年
二閒の供,ふたまのく,新年
二日,ふつか,新年
二日着,ふつかぎ,新年
二日の海,ふつかのうみ,新年
二日の酒,ふつかのさけ,新年
二日の海鼠の膾,ふつかのなまこのなます,新年
二日の富士,ふつかのふじ,新年
二日の町,ふつかのまち,新年
二日山,ふつかやま,新年
仏法双六,ぶっぽうすごろく,新年
筆始,ふではじめ,新年
筆を試む,ふでをこころむ,新年
太箸,ふとばし,新年
伏兎糫餅,ふとまがりもち,新年
太占祭,ふとまにまつり,新年
船起,ふなおこし,新年
船方祭,ふなかたまつり,新年
船霊節句,ふなだませっく,新年
船霊祭,ふなだままつり,新年
船出始,ふなではじめ,新年
船乗初,ふなのりぞめ,新年
船初,ふなはじめ,新年
振振,ぶりぶり,新年
振振毬打,ぶりぶりぎっちょう,新年
古年,ふるとし,新年
遍昭忌,へんじょうき,新年
ほいたけ棒,ほいたけぼう,新年
芳歳,ほうさい,新年
方歳,ほうさい,新年
祝園の居籠,ほうぞののいごもり,新年
法談始,ほうだんはじめ,新年
庖丁始,ほうちょうはじめ,新年
庖丁始,ほうちょうはじめ,新年
豊年棚,ほうねんだな,新年
宝引,ほうびき・たからびき,新年
宝引銭,ほうびきぜに,新年
宝引縄,ほうびきなわ,新年
鳳尾草,ほうびそう,新年
防風粥,ぼうふうがゆ,新年
蓬萊,ほうらい,新年
蓬萊飾,ほうらいかざり,新年
蓬萊山,ほうらいさん,新年
蓬萊台,ほうらいだい,新年
蓬萊盆,ほうらいぼん,新年
宝恵駕,ほえかご・ほいかご,新年
穂木,ほぎ,新年
星新し,ほしあたらし,新年
乾柿飾る,ほしがきかざる,新年
星仏,ほしぼとけ,新年
星を唱ふ,ほしをとなう,新年
穂垂れ,ほだれ,新年
穂俵,ほだわら,新年
穂俵飾る,ほだわらかざる,新年
仏正月,ほとけしょうがつ,新年
仏の口明,ほとけのくちあけ,新年
仏の座,ほとけのざ,新年
仏の正月,ほとけのしょうがつ,新年
仏の年越,ほとけのとしこし,新年
仏の日,ほとけのひ,新年
穂長,ほなが,新年
穂長,ほなが,新年
骨正月,ほねしょうがつ,新年
甫年,ほねん,新年
ほめ羅,ほめら,新年
彫初,ほりぞめ,新年
掘初,ほりぞめ,新年
本暦,ほんごよみ,新年
誉田八幡水斗,ほんだはちまんみずはかり,新年
梵天,ぼんてん,新年
梵天奉納祭,ぼんてんほうのうさい,新年
梵天祭,ぼんてんまつり,新年
響葫蘆,ほんぴん,新年
舞御覧,まいごらん,新年
舞猿,まいざる,新年
舞初,まいぞめ,新年
舞舞,まいまい,新年
前垂注連,まえだれじめ,新年
巻暦,まきごよみ,新年
正行忌,まさつらき,新年
魔多羅神祭,まだらじんまつり,新年
町汁,まちじる,新年
町羹,まちじる,新年
松上り,まつあがり,新年
松明,まつあけ,新年
松一対,まついっつい,新年
松謡,まつうたい,新年
松送,まつおくり,新年
松納,まつおさめ,新年
松下し,まつおろし,新年
松がさね,まつがさね,新年
松飾,まつかざり,新年
松過,まつすぎ,新年
松倒し,まつたおし,新年
松取る,まつとる,新年
松直し,まつなおし,新年
松七日,まつなぬか,新年
松の内,まつのうち,新年
松尾山神祭,まつのおさんじんさい・まつのおやまがみまつり,新年
松の門,まつのかど,新年
松拍子,まつばやし,新年
松囃子,まつばやし,新年
松引,まつひき,新年
松引,まつひき,新年
松箒,まつぼうき,新年
松本の塩市,まつもとのしおいち,新年
政始,まつりごとはじめ,新年
的始,まとはじめ,新年
俎始,まないたはじめ,新年
俎開,まないたびらき,新年
俎切始,まなきりはじめ,新年
俎始,まなはじめ,新年
繭玉,まゆだま,新年
繭玉祝う,まゆだまいわう,新年
繭玉祝ふ,まゆだまいわう,新年
繭団子,まゆだんご,新年
繭餅,まゆもち,新年
毬唄,まりうた,新年
摩利支天詣,まりしてんまいり,新年
鞠始,まりはじめ,新年
丸岡火祭,まるおかひまつり,新年
廻り双六,まわりすごろく,新年
万歳,まんざい,新年
万歳扇,まんざいおうぎ,新年
万歳大夫,まんざいだゆう,新年
万歳楽,まんざいらく,新年
万秋楽,まんずらく,新年
新十六日,みいじゅうるくにち,新年
美江寺御蚕祭,みえでらおこまつり,新年
美江寺祭,みえでらまつり,新年
御薪,みかまぎ・みまき,新年
御薪奉る,みかまぎたてまつる,新年
御粥を献ず,みかゆをけんず,新年
三河万歳,みかわまんざい,新年
蜜柑納,みかんおさめ,新年
蜜柑飾る,みかんかざる,新年
御薬を供ず,みくすりをくうず,新年
弥撒始,みさはじめ,新年
三島御田打祭,みしまおたうちまつり,新年
水浴せ,みずあびせ,新年
水祝,みずいわい,新年
水かけ祝,みずかけいわい,新年
水掛祝,みずかけいわい,新年
水掛振舞,みずかけぶるまい,新年
御修法,みずほう,新年
晦日正月,みそかしょうがつ,新年
晦日団子,みそかだんご,新年
晦日宵,みそかよい,新年
味噌雑煮,みそぞうに,新年
御杖,みつえ,新年
三日,みっか,新年
三日着,みっかぎ,新年
三の晨,みつのあした,新年
三の始,みつのはじめ,新年
三物,みつもの,新年
三物売,みつものうり,新年
三物俳諧,みつものはいかい,新年
三物連歌,みつものれんが,新年
御戸代神事,みとしろしんじ,新年
御執奏,みとらしのそう,新年
箕面山弁才天参,みのおさんべんざいてんまいり,新年
箕面山弁財天参,みのおさんべんざいてんまいり,新年
箕面富突,みのおとみつき,新年
箕面の富,みのおのとみ,新年
三保参,みほまいり,新年
三保祭,みほまつり,新年
明慧忌,みょうえき,新年
茗荷祭,みょうがまつり,新年
御代の春,みよのはる,新年
六日,むいか,新年
六日爪,むいかづめ,新年
六日年,むいかどし,新年
六日年越,むいかとしこし,新年
迎ふ年,むかうとし,新年
迎うる年,むかうるとし,新年
百足小判,むかでこばん,新年
麦正月,むぎしょうがつ,新年
武蔵,むさし,新年
むさし八道,むさしさすかり,新年
むしつ汁,むしつじる,新年
結びこぶ,むすびこぶ,新年
結びこぶ祝う,むすびこぶいわう,新年
結昆布,むすびこんぶ,新年
結び昆布祝う,むすびこんぶいわう,新年
結び昆布祝ふ,むすびこんぶいわう,新年
結柳,むすびやなぎ,新年
睦月,むつき,新年
むつび月,むつびつき,新年
睦み昆布,むつみこんぶ,新年
睦昆布,むつみこんぶ,新年
むつみ月,むつみつき,新年
名刺受,めいしうけ,新年
名刺交換会,めいしこうかんかい,新年
名物双六,めいぶつすごろく,新年
盲暦,めくらごよみ,新年
面被り,めんかぶり,新年
亡者送り,もうじゃおくり,新年
孟春,もうしゅん,新年
孟陬,もうすう,新年
毛越寺延年,もうつじえんねん,新年
孟陽,もうよう,新年
土龍打,もぐらうち,新年
もぐら追,もぐらおい,新年
土龍追,もぐらおい,新年
土龍送り,もぐらおくり,新年
万代精進,もずしょうじん,新年
餅間,もちあい,新年
餅閒,もちあい,新年
餅鏡,もちいかがみ,新年
糯打,もちうち,新年
餅木,もちき,新年
望正月,もちしょうがつ,新年
持初,もちぞめ,新年
持初,もちぞめ,新年
餅手鞠,もちでまり,新年
望年,もちどし,新年
餅中,もちなか,新年
望の粥,もちのかゆ,新年
餅の花,もちのはな,新年
餅箸,もちばし,新年
餅花,もちばな,新年
餅穂,もちほ,新年
餅ほこらす,もちほこらす,新年
物鎮,ものしずめ,新年
物吉,ものよし,新年
母屋の大饗,もやのだいきょう,新年
貰湯,もらいゆ,新年
諸向,もろむき,新年
門戸を掩ふ,もんこをおおう,新年
灸正月,やいとしょうがつ,新年
役男,やくおとこ,新年
役者双六,やくしゃすごろく,新年
薬酒,やくしゅ,新年
厄神祭,やくじんさい,新年
厄神詣,やくじんまいり,新年
厄塚撤す,やくづかてっす,新年
厄参,やくまいり,新年
厄詣,やくもうで,新年
八坂女紅場始業式,やさかにょこうばしぎょうしき,新年
弥十郎,やじゅうろう,新年
安女,やすめ,新年
奴正月,やっこしょうがつ,新年
奴凧,やっこだこ,新年
宿入,やどいり,新年
宿下り,やどくだり・やどおり・やどさがり,新年
宿の春,やどのはる,新年
柳掛くる,やなぎかくる,新年
柳箸,やなぎばし,新年
野坡忌,やばき,新年
八幡厄神詣,やはたえきじんもうで,新年
走百病,やぶいり,新年
家父入,やぶいり,新年
養父入,やぶいり,新年
藪入,やぶいり,新年
藪柑子飾る,やぶこうじかざる,新年
山入,やまいり,新年
山草,やまぐさ,新年
山崎天神社開帳,やまざきてんじんしゃかいちょう,新年
山初,やまぞめ,新年
大和万歳,やまとまんざい,新年
山猫廻し,やまねこまわし,新年
山始,やまはじめ,新年
山ほめ,やまほめ,新年
山誉め,やまほめ,新年
槍遣初,やりつかいぞめ,新年
遣羽子,やりばね,新年
八幡疫神詣,やわたえきじんもうで,新年
八幡鯉,やわたごい,新年
八幡参,やわたまいり,新年
八幡土産,やわたみやげ,新年
結炭,ゆいずみ,新年
結初,ゆいぞめ,新年
夕霧忌,ゆうぎりき,新年
夕節,ゆうせち,新年
雪小屋,ゆきごや,新年
雪薺,ゆきなずな,新年
雪祭,ゆきまつり,新年
遊行寺の札切,ゆぎょうじのふだきり,新年
柚柑,ゆこう,新年
柚柑飾る,ゆこうかざる,新年
柚子飾る,ゆずかざる,新年
杠,ゆずりは,新年
交譲葉,ゆずりは,新年
楪,ゆずりは,新年
楒,ゆずりは,新年
譲り葉,ゆずりは,新年
楪飾る,ゆずりはかざる,新年
弓弦葉,ゆづるは,新年
湯殿初,ゆどのはじめ,新年
弓始,ゆみはじめ,新年
弓矢始,ゆみやはじめ,新年
夢祝,ゆめいわい,新年
夢流し,ゆめながし,新年
宵戎,よいえびす,新年
宵皐月,よいさつき,新年
宵天神,よいてんじん,新年
宵の年,よいのとし,新年
八日堂達磨市,ようかどうだるまいち,新年
羊日,ようじつ,新年
吉田大祓,よしだのおおはらえ・よしだおおはらい,新年
吉田の鬼祭,よしだのおにまつり,新年
吉田清祓,よしだのきよはらえ・よしだきよはらえ,新年
義朝忌,よしともき,新年
義仲忌,よしなかき,新年
義政忌,よしまさき,新年
吉原遊女の年礼,よしわらゆうじょのねんれい,新年
吉原遊女二日礼,よしわらゆうじょふつかれい,新年
寄席開き,よせびらき,新年
四日,よっか,新年
淀屋橋祝儀商,よどやばししゅうぎあきない,新年
米こぼす,よねこぼす,新年
世計酒,よはかりざけ,新年
吉方伐り,よほうぎり,新年
読初,よみぞめ,新年
読札,よみふだ,新年
嫁が君,よめがきみ,新年
嫁叩,よめたたき,新年
嫁つつき,よめつつき,新年
四方の春,よものはる,新年
縒初,よりぞめ,新年
頼朝忌,よりともき,新年
鎧餅,よろいもち,新年
万懸け,よろずかけ,新年
落灯,らくとう,新年
羅山忌,らざんき,新年
履新之慶,りしんのけい,新年
履端,りたん,新年
履端之慶,りたんのけい,新年
両大師詣,りょうだいしまいり,新年
両大師廻り,りょうだいしまわり,新年
料の物,りょうのもの,新年
両の物,りょうのもの,新年
漁始,りょうはじめ,新年
旅行始,りょこうはじめ,新年
臨時客,りんじきゃく,新年
留守居松,るすいまつ,新年
礼受,れいうけ,新年
礼受帳,れいうけちょう,新年
礼扇,れいおうぎ,新年
礼者,れいじゃ,新年
礼者受,れいじゃうけ,新年
霊辰,れいしん,新年
礼帳,れいちょう,新年
朗師会,ろうしえ,新年
蠟燭替,ろうそくかえ,新年
六入,ろくいり,新年
六入り,ろくいり,新年
六時堂修正会,ろくじどうしゅじょうえ,新年
六条道場天神開帳,ろくじょうどうじょうのてんじんかいちょう,新年
六の餅,ろくのもち,新年
六角凧,ろっかくだこ,新年
若井,わかい,新年
若夷,わかえびす,新年
若夷売,わかえびすうり,新年
若夷迎,わかえびすむかえ,新年
若男,わかおとこ,新年
若木,わかぎ,新年
若き年,わかきとし,新年
若草衣,わかくさごろも,新年
和歌御会始,わかごかいはじめ,新年
輪飾,わかざり,新年
若潮,わかしお,新年
若塩祝い,わかしおいわい,新年
若塩売,わかしおうり,新年
若潮迎,わかしおむかえ,新年
若潮迎え,わかしおむかえ,新年
若正月,わかしょうがつ,新年
若年,わかとし,新年
若年様,わかどしさま,新年
若年さん,わかどしさん,新年
若菜,わかな,新年
若菜売,わかなうり,新年
若菜狩,わかながり,新年
若菜神事,わかなしんじ,新年
若菜摘,わかなつみ,新年
若菜摘む,わかなつむ,新年
若菜野,わかなの,新年
若菜の節会,わかなのせちえ,新年
若菜の日,わかなのひ,新年
若菜の夜,わかなのよる,新年
若菜はやす,わかなはやす,新年
若菜舟,わかなぶね,新年
若菜祭,わかなまつり,新年
若菜迎,わかなむかえ,新年
若菜迎え,わかなむかえ,新年
若菜を供ず,わかなをくうず,新年
若日,わかひ,新年
若火,わかび,新年
若水,わかみず,新年
若水あぐる,わかみずあぐる,新年
若水桶,わかみずおけ,新年
若水汲み,わかみずくみ,新年
若水祭,わかみずさい,新年
若水迎え,わかみずむかえ,新年
若飯,わかめし,新年
若餅,わかもち,新年
若山踏,わかやまぶみ,新年
若湯,わかゆ,新年
輪注連,わじめ,新年
綿打初,わたうちぞめ,新年
笑籤,わらいくじ,新年
笑初,わらいぞめ,新年
藁盒子,わらごうし,新年
